,att_id,att_name,att_cat,att_price,score
34,11454341,Langkawi Archipelago Jet Ski Tour Including Dayang Bunting Island,featured_tours_and_tickets,515.06,0.30869057353725626
412,16840385,Cameron Highlands Tour from Kuala Lumpur,private_custom_tours,439.39,0.30801919920777826
423,16912726,"French Village, Bukit Tinggi And Genting Highlands Tour",outdoor_activities,515.13,0.3069151031425039
90,11812458,Private Cooking Workshop and Market Tour in Kuala Lumpur,walking_biking_tours,248.71,0.2941511232144983
76,11485352,Day Trip to Mount Kinabalu Poring Rainforest,outdoor_activities,325.56,0.28773110618886494
31,11452243,Eat Like A Local: Penang Street Food Tour,food_wine_nightlife,255.51,0.2870859574191322
420,16878011,Batu Caves and Genting Highland Tour,theme_parks,279.0,0.26800161759252505
293,14061658,Private Day Tour of Langkawi with Cable Car and Telaga Tujuh Waterfalls,featured_tours_and_tickets,309.04,0.26349082131634477
80,11487171,Half-Day Mangrove Safari Boat Tour in Langkawi,shore_excursions,181.33,0.2578497034151448
452,17372866,Fireflies Tour with Boat Ride & Seafood Dinner,outdoor_activities,284.35,0.25253115989881125
39,11461542,Guided Tour of Royal Selangor Visitor Center including Pewter Crafting Lesson,tours_sightseeing,75.42,0.24937884761743412
46,11467089,Kuala Lumpur Food Tour,cultural_theme_tours,239.02,0.24699232168061774
259,13315881,Private Kickstart Tour: Intro to Kuala Lumpur,walking_biking_tours,96.72,0.2157943958076869
228,13006591,The Habitat at Penang Hill Admission Ticket,sightseeing_tickets_passes,61.82,0.19242742207468302
50,11470871,Hot Air Balloon Flight over Serdang,featured_tours_and_tickets,947.71,0.1914387184722877
411,16840383,Genting Highlands Day Trip from Kuala Lumpur,private_custom_tours,262.1,0.18368119789964735
372,15678609,Half Day Guided Rock Climbing + Batu Caves,outdoor_activities,164.84,0.1829940882343222
217,12962337,Malaysia Countryside and Batu Caves Tour from Kuala Lumpur,featured_tours_and_tickets,43.27,0.16609433753449315
10,11449679,Batu Caves Tour from Kuala Lumpur,featured_tours_and_tickets,54.97,0.16574553758988153
245,13198371,Fascinating Kuala Lumpur Half Day Private Tour,private_custom_tours,103.03,0.16524200684277304
38,11459849,Mangrove Kayaking Tour from Langkawi,water_sports,249.94,0.1650243346968876
558,19011832,Private Tour : Kuala Lumpur with KL Tower Tickets!,private_custom_tours,412.11,0.16393597396746035
193,12923613,Lost World of Tambun Admission Ticket,sightseeing_tickets_passes,103.03,0.1638310717284794
106,11994948,KL Tower Observation Deck Admission Ticket,sightseeing_tickets_passes,74.18,0.16101706916781577
44,11465849,4-Hour Georgetown Food Tour,walking_biking_tours,296.72,0.1564223511004507
403,16804447, Walking Food Tour or Cooking Class. Book EITHER Here. Price is food-inclusive.,walking_biking_tours,206.05,0.15325954859517543
146,12468684,Private Tour: Malacca Historical Tour With Personal Chauffeur ,private_custom_tours,333.76,0.15025147689239704
337,15136396,Kinabalu Park and Poring Hot Spring,spa_tours,226.63,0.1456724941608791
63,11477736,Quad Biking Tour in Kiulu,outdoor_activities,412.11,0.1451663408577961
469,17428174,Ipoh Secrets Full Day Heritage Tour (MIXED GROUP/SIC),walking_biking_tours,200.35,0.14438219662141358
500,17555047,Nature Tour EcoRide Half Day with Twizy Electric Car: Pantai Cenang <-> Sky Cab,outdoor_activities,329.68,0.14254902999522168
385,15854988,Skytrex Adventure Park Experience in Melaka,outdoor_activities,90.29,0.14114858510482617
384,15854984,Skytrex Adventure Park Experience in Langkawi,outdoor_activities,90.29,0.13549435442375363
169,12471553,Skip the Line: Petronas Twin Towers Ticket With Free Hotel Delivery,tours_sightseeing,107.56,0.12983487863073204
8,11449673,3-Days Tour from Sabah: Sandakan Wildlife Wonders in Sepilok/Selingan & Sukau,multiday_extended_tours,3114.9,0.11985867570364486
255,13271355,Full Day A'Famosa Theme Park Experience,theme_parks,206.05,0.11531903131174479
154,12470428,Private Half-Day Temples and Cultural Tour in Kuala Lumpur,private_custom_tours,144.22,0.11161860483169221
51,11470981,Langkawi Private Day Tour,outdoor_activities,947.84,0.11146125147322081
110,12061739,Baba Nyonya Heritage Museum Tour Tickets,sightseeing_tickets_passes,22.86,0.10953367283194608
85,11807013,Discover the Best Local Food Tour by Night in Kuala Lumpur,featured_tours_and_tickets,142.75,0.10764280997431468
86,11807014,Private Half-Day: The Ultimate Kuala Lumpur Food Tour,private_custom_tours,271.69,0.10674589583102766
303,14131916,Jungle Mountain Waterfall Trek,outdoor_activities,379.14,0.10246063936865635
237,13137213,Parasailing Sensation - Double Flyers,water_sports,221.51,0.09521976232299713
111,12074338,Local Market and Food Walking Tour in Penang,walking_biking_tours,173.08,0.09379833698480543
580,19441627,"Penang ""Old"" Street Food Tour (Breakfast-Brunch-Lunch) by Bicycle and Trishaw",walking_biking_tours,185.45,0.09181043955611666
103,11992275,12 Flights: Zipline Eco Adventure in Langkawi,featured_tours_and_tickets,473.86,0.09118627123418008
92,11812461,Private Half-Day Tour: The Best of Kuala Lumpur,private_custom_tours,202.62,0.09102891787570867
258,13315814,Private Tour: Ipoh Secrets Full Day Heritage Tour,private_custom_tours,379.97,0.08356774612818947
194,12928642,Aquaria KLCC Admission Ticket (E-Ticket),sightseeing_tickets_passes,61.57,0.08068031200023917
184,12880465,Segway Tour: Guided Eco Ride at Putrajaya 'City in the Garden',recommended_experiences,309.08,0.07874224313506634
26,11450590,Kota Kinabalu International Airport Plaza Premium Lounge,recommended_experiences,141.96,0.0760410104813072
60,11475887,Fireflies Tour in Cherating,featured_tours_and_tickets,63.87,0.07593873079830078
159,12471211,Langkawi Sunset Dinner Cruise,cruises_sailing_water_tours,342.58,0.07187376903778944
77,11485510,Half-Day Mari Mari Cultural Village from Kota Kinabalu,tours_sightseeing,133.57,0.06902305069348247
17,11449707,Langkawi Cable Car/Skycab @ Oriental Village ,private_custom_tours,248.25,0.06544063923228345
441,17330149,Half Day Kuala Lumpur Tour Private,food_wine_nightlife,144.24,0.06290987271686832
292,14019337,Tambunan Quad Biking & Village Day Tour,outdoor_activities,543.98,0.061165872993810246
43,11464582,Day Tour Rainforest Taman Negara Free Batu Caves ,recommended_experiences,741.79,0.06021650773103276
498,17552967,Twilight Langkawi Cruise (with dinner & shared transfers) ,water_sports,321.98,0.05961594241286689
312,14212947,Off The Rail Kuala Lumpur,day_trips_excursions,255.51,0.05794799681306998
555,18924565,Genting Highlands Shuttle Transfer,transfers_ground_transport,48.42,0.055535245316508414
195,12931692,KL Tower Mini Zoo Admission Ticket in Kuala Lumpur,sightseeing_tickets_passes,33.75,0.05263469840868548
354,15301914,Full Day Payar Island from Langkawi,shore_excursions,247.23,0.050964130252914054
543,17823853,Flyboard Experience - TRIO (3 x 30mins),water_sports,820.09,0.04926209142544834
517,17686855,Dinawan Island by Speedboat from Kota Kinabalu Including Lunch,cruises_sailing_water_tours,288.47,0.04889231103304053
229,13006600,Underwater World Langkawi Admission Ticket,sightseeing_tickets_passes,38.53,0.04834944194631418
524,17715628,Base on Group: Kuala Lumpur Airport Departure Transfer,transfers_ground_transport,100.97,0.04780657285958783
207,12943485,Escape Room: Malaysia's First Real Life Escape Game,tours_sightseeing,33.38,0.046828359481090584
391,16647439,Explore art galleries in Kuala Lumpur,cultural_theme_tours,91.44,0.04556428750137029
192,12921039,One-Way Ferry Ticket from Langkawi to Penang with Hotel Transfer,transfers_ground_transport,212.77,0.04471457936562469
47,11467596,Mangrove Forest Kayaking Tour from Langkawi,water_sports,284.35,0.042962711974643034
481,17460110,Orang Utan Island and Perak Tong Cave From Kuala Lumpur,luxury_special_occasions,459.99,0.04164618887543226
218,12962346,Pulau Ketam (Crab Island) Tour from Kuala Lumpur including Lunch,recommended_experiences,360.59,0.040704691280578346
74,11484800,Batu Caves and Kuala Lumpur Countryside Tour,cultural_theme_tours,61.82,0.040620769489393596
252,13221963,Kuala Lumpur Bird Park E-Ticket Admission,sightseeing_tickets_passes,62.85,0.040117238742285094
170,12471643,Private Guided Kuala Lumpur Day Trip With Skip-the-Line Petronas Twin Towers,private_custom_tours,367.19,0.039508805756195656
114,12463715,3-Night Cameron Highlands and Penang Tour from Kuala Lumpur,multiday_extended_tours,1877.97,0.038396842022997715
407,16823200,Aquaria KLCC Admission Ticket,sightseeing_tickets_passes,48.22,0.037022622692347434
236,13137212,Parasailing Sensation - Single Flyer,water_sports,271.99,0.036970171572856966
121,12463730,Penang Tour: Penang Hill and Kek Lok Si Temple,private_custom_tours,253.61,0.036199140116347076
162,12471375,Genting Highlands Day Trip from Kuala Lumpur with Skyway Cable Car Ride,featured_tours_and_tickets,103.01,0.036186027336474455
322,15005613,Private Discover Magical Islands Jet Ski,water_sports,1566.0,0.036102105545289705
400,16796099,Coach Service,day_trips_excursions,1236.32,0.035774286048474276
569,19149426,Cameron Highlands Day Tour from Kuala Lumpur (SIC - Join In Tour) ,day_trips_excursions,362.65,0.0348144305617987
486,17475880,"Scuba Try Dive - PADI Discover Scuba Diving DSD in Kota Kinabalu, Malaysia",water_sports,366.77,0.03476722455425727
327,15041375,Large XXL MPV Airport Transfer KLIA Klia2 to Kuala Lumpur City Center,transfers_ground_transport,254.51,0.03389915852669002
519,17687767,Island Hopping 3 Days (Snorkelling),transfers_ground_transport,527.5,0.0334952849066134
95,11856870,Tunku Abdul Rahman Marine Park PADI Discover Scuba Diving with Two Reef Dives,water_sports,391.5,0.03324351953305915
190,12917993,Kuala Lumpur Private City Highlights Tour,day_trips_excursions,267.87,0.03181947163889293
16,11449705,Langkawi Island Hopping Tour ,cruises_sailing_water_tours,171.19,0.031774888187326024
431,17018623,❤️Kuala Lumpur Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,383.26,0.030253805722102425
161,12471352,Private Full-Day Cameron Highlands Nature Tour from Kuala Lumpur,private_custom_tours,503.94,0.030188241822739343
5,11449658,Semonggoh Orangutan Rehabilitation Centre Tour from Kuching,sightseeing_tickets_passes,135.99,0.030164638818968626
427,16913150,A'Famosa Safari Wonderland in Melaka Admission Ticket,theme_parks,57.86,0.029443435925974686
483,17473378,Learn to Dive with a PADI Open Water Diver Course (3 Days) in Kota Kinabalu,water_sports,1314.62,0.029328043463095654
238,13147286,Penang Airport Transfer - Arrival,transfers_ground_transport,44.1,0.02870387514115907
152,12470149,Semenggoh Orangutan Centre from Kuching,family_friendly,193.69,0.028551766894636715
480,17460109,KLCC Lake of Symphony and The River Of Life Tour,private_custom_tours,94.9,0.02779647077397396
409,16823283,Semenggoh Wildlife Centre & Annah Rais Longhouse,cultural_theme_tours,184.23,0.02725360168724761
316,14861251,Happyyen's Self-Awareness in the Rain Forest Tour,day_trips_excursions,576.95,0.026826125063400288
148,12468919,Langkawi Wildlife Park Admission Ticket,family_friendly,36.26,0.025777102673590912
257,13296421,Private Day Trip to Melaka With a Local,local_experiences,640.2,0.025538450079909278
329,15073206,KL Tower Admission Ticket,sightseeing_tickets_passes,38.12,0.025286684706355027
104,11992399,Batu Caves & Firefly Cruise from Kuala Lumpur with Seafood Dinner,luxury_special_occasions,515.12,0.02505852233657149
539,17814291,Firefly River Cruise Ticket@Kota Tinggi Firefly Park,sightseeing_tickets_passes,25.76,0.024764796067424863
430,17018621,⭐Malacca Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,762.4,0.02467300660831654
474,17446952,"Guided Snorkeling Day Trip, Kota Kinabalu, Sabah, Malaysia",water_sports,247.26,0.024623178044800596
99,11990831,Fun Filled Kayaking Adventure in Kuching,water_sports,195.08,0.02397802927506783
404,16808119,Skip the Line: Encore Ticket Melaka (mykad Holders),sightseeing_tickets_passes,149.36,0.023702660897742867
542,17823852,Flyboard Experience - SINGLE (30mins flight) + GoPro Videos + Photos,water_sports,535.74,0.023102095579577
485,17474672,Cameron Highland Sightseeing Tour From Ipoh,private_custom_tours,309.04,0.022892291101615125
340,15142434,3-Day Borneo Cave and Pinnacles Adventure with Waterfall Hunting in Orou Sapulot,multiday_extended_tours,2618.3,0.02268248662365325
28,11450593,Kuala Lumpur International Airport Plaza Premium Lounge,transfers_ground_transport,156.19,0.022543491157003506
9,11449677,Kuala Lumpur City Highlights Tour,tours_sightseeing,54.97,0.02250153026141113
123,12464504,Skip the Line: Kuala Lumpur Petronas Twin Towers Admission Ticket with Delivery,tours_sightseeing,123.63,0.021914077723117882
553,18911008,2D1N Mount Kinabalu Climbing,outdoor_activities,2555.06,0.021874739383500028
210,12944458,Kuala Lumpur Airport Transfer to Your Hotel,transfers_ground_transport,50.69,0.021483978543296037
36,11457511,Afternoon Birdwatching Tour in Langkawi,outdoor_activities,255.12,0.021368586080417005
425,16912824,Mount Kinabalu Climb 2D1N Package,multiday_extended_tours,2431.43,0.02119025227414941
574,19349533,2d1n Mount Kinabalu Via Ferrata - Walk The Torq,outdoor_activities,2967.16,0.021043389139576096
305,14170363,Langkawi Return Airport Transfers (Airport-Hotel-Airport),transfers_ground_transport,65.94,0.021032898915678003
375,15767002,The Gravityz- World's Highest Rope Course Challenge,sightseeing_tickets_passes,177.21,0.02093848690059516
506,17591028,AG Island Transporters ,transfers_ground_transport,741.79,0.020765398206276615
307,14179978,Traditional Malaysian Cooking Class including Wet Market & Authentic Breakfast,food_wine_nightlife,593.43,0.01992618029442911
331,15125777,Private Fireflies Tour: Kuala Selangor Day Trip including riverside dinner,shore_excursions,455.89,0.019800297607651986
535,17774913,New Malaysian Kitchen Cooking Class & Garden Tour,food_wine_nightlife,432.71,0.01971113070451819
468,17428082,Batu Caves Half Day Tour,luxury_special_occasions,41.21,0.01969539536867105
29,11450599,Penang International Airport Plaza Premium Lounge,recommended_experiences,141.96,0.01927054130079825
132,12466332,Private Half-Day Kuala Lumpur City Exploration Tour,cultural_theme_tours,111.27,0.018976815031651627
346,15153881,Museum of Illusions Kuala Lumpur,family_friendly,44.54,0.01864375042288715
188,12909595,Segway Tour: Guided Eco Ride at KL Lake Gardens including Islamic Arts Museum,cultural_theme_tours,243.14,0.018601789527294774
69,11482502,Batik Bag Painting Workshop by myBatik,featured_tours_and_tickets,119.49,0.01849426473233931
383,15854281,"Labuk Bay Proboscis, Sepilok Orang Utan & Sun Bear + Sandakan City Tour + Lunch",sightseeing_tickets_passes,479.07,0.017429507006682794
61,11476706,3-Day PADI Open Water Diver Course in Kota Kinabalu,water_sports,1236.32,0.016786980792924552
456,17400460,"Private Tour: Batu Caves,Hot Spring, Monkey & Fireflies Tour with Dinner",walking_biking_tours,329.68,0.016425068068440317
572,19278814,Airport transfer,private_custom_tours,104.67,0.015478325361637355
200,12939215,Farm in the City Admission Ticket,family_friendly,61.32,0.015407516350325222
164,12471461,Private Half-Day Batu Caves and Cutural Tour in Kuala Lumpur,private_custom_tours,144.24,0.015098054745331458
414,16861870,THE TOP Komtar Penang Admission Ticket with Rainbow Skywalk,sightseeing_tickets_passes,66.23,0.014222121049840627
45,11466049,Kuala Lumpur Heritage Walk,walking_biking_tours,239.02,0.013479937709050491
342,15149912,Langkawi Sky Cab (Cable Car) Admission Ticket,sightseeing_tickets_passes,108.43,0.013298981346808377
370,15633618,"Bicycle Tour, City & Countryside",walking_biking_tours,267.87,0.012619739349406805
503,17576009,NEUTRA Body Massage Service Available ,spa_tours,100.59,0.012548930338094672
13,11449687,Historical Malacca Tour with Lunch from Kuala Lumpur,recommended_experiences,257.57,0.012488611550680631
473,17446473,So Hammam Rituals,spa_tours,395.62,0.012475498770808014
246,13198501,Yummy Yummy Street Food Tour - Kuala Lumpur By Night (Guided Tour & Transport) ,food_wine_nightlife,198.12,0.012446650655088256
267,13416183,Private VIP Tour in Kuala Lumpur with Local Guide,local_experiences,1004.05,0.012100473266451162
317,15000950,2D1N Private Sandakan Sightseeing Tour with Kinabatangan River Cruise,multiday_extended_tours,643.92,0.012034909367088077
492,17517281,Bike Food Tour,walking_biking_tours,247.26,0.011971968023699514
70,11482503,Batik Coloring Workshop by myBatik,walking_biking_tours,45.33,0.011840840224973342
3,11449649,Sandakan and Orang Utan Sanctuary from Kota Kinabalu,family_friendly,439.55,0.011662506418705747
62,11476707,Tunku Abdul Rahman Marine Park Snorkeling with Coral Flyer Zipline,water_sports,288.47,0.011586452295444567
491,17516625,Mantanani island & Kawa Fireflies Sunset tour by Power Catamaran,outdoor_activities,494.53,0.011355667369686505
321,15005612,Shared Discover Magical Islands Jet Ski,water_sports,1174.5,0.011339932033839364
1,11449646,Kota Kinabalu City Tour,cultural_theme_tours,116.21,0.011308461362145084
211,12944488,KL Tower Admission Ticket and Transfer from Kuala Lumpur Hotel,recommended_experiences,131.87,0.011250765130705567
109,11995296,Koh Lipe Island Exploration Tour from Langkawi,water_sports,824.21,0.011059318544565355
35,11456226,Half Day Batu Caves Tour,cultural_theme_tours,51.51,0.010857381734527051
81,11764281,Fun Boat Snorkeling and Island Visit from Kota Kinabalu,water_sports,249.94,0.010839023842705386
397,16741582,Discover The Forbidden City Tour,luxury_special_occasions,226.66,0.010839023842705386
264,13382683,Historical Malacca Tour from Kuala Lumpur,cultural_theme_tours,329.68,0.010652822368514222
118,12463722,Batu Caves and Malaysian Crafts Tour from Kuala Lumpur,cultural_theme_tours,42.86,0.010647577256565175
73,11484653,Mari Mari Cultural Village Traditional Living,recommended_experiences,267.87,0.01057414568927852
299,14120841,Full Day Heritage Tour of Johore Bahru with Lunch,walking_biking_tours,603.52,0.010492846454068292
224,12990313,Colonial Penang Museum Admission Ticket,sightseeing_tickets_passes,29.26,0.010359096099367597
171,12471778,"Petronas Twin Towers Skybridge, KL Tower, and Kuala Lumpur City Tour",private_custom_tours,494.53,0.010345983319494979
562,19059190,Langkawi Island Tour to Geopark,day_trips_excursions,721.19,0.010099463057889776
82,11764314,Half-Day George Town History Private Tour,tours_sightseeing,257.57,0.010023408934628596
417,16873125,History Walk Around George Town,walking_biking_tours,103.03,0.009952599923316463
2,11449648,Kinabalu Park and Poring Hot Spring with Lunch from Kota Kinabalu,food_wine_nightlife,326.47,0.009908016471749565
235,13136015,Langkawi Jet Ski Experience,water_sports,222.54,0.009834584904462908
387,15884203,A Taste of Sarawak: Kuching Food by Foot,cruises_sailing_water_tours,131.87,0.00981360445666672
521,17688390,2 days 1 night Batang Ai Iban Longhouse with Semenggoh Wildlife Centre,sightseeing_tickets_passes,957.99,0.009810981900692198
454,17400276,Local Village and Farms (Kampung) Tour with Electric Bicycle - Langkawi Ecoride,walking_biking_tours,206.05,0.009795246564845057
84,11764568,Private Tour: Bukit Tabur Hike with a Local from Kuala Lumpur,outdoor_activities,207.26,0.009727060109507447
410,16823284,Wetland Wildlife Cruise,outdoor_activities,267.13,0.009690344325864119
94,11854369,Private Half-Day Langkawi Island Hopping by Boat,private_custom_tours,107.15,0.009677231545991502
203,12939704,Mini Kuso Trick Art Gallery Admission Ticket,sightseeing_tickets_passes,26.37,0.009669363878067931
125,12464996,Fireflies and Kuala Selangor Tour Including Dinner,recommended_experiences,259.63,0.009632648094424602
120,12463724,Kuala Selangor Tour from Kuala Lumpur with Fireflies Boat Ride and Seafood Dinner,outdoor_activities,245.74,0.009441201508284392
520,17687774,Island Hopping 2 Days (Snorkelling),transfers_ground_transport,362.65,0.009079288783800156
197,12934918,Entopia by Penang Butterfly Farm Official Admission Ticket,family_friendly,59.44,0.009026837664309688
22,11449728,ESCAPE Theme Park with One-Way Transfer from Penang,theme_parks,242.11,0.009021592552360642
350,15186816,Private Ultimate Multicultural Food Tour for Families,walking_biking_tours,216.47,0.008992744436640884
490,17516622,Sepanggar island day tour by Mini-Disney Catamaran,cruises_sailing_water_tours,494.53,0.008916690313379704
253,13234736,Malaysia Cultural Show with Buffet Dinner,cultural_theme_tours,309.08,0.008900954977532563
467,17419599,Cooler Lumpur by Night Vespa Food Tour by Vespalicious,featured_tours_and_tickets,412.05,0.008864239193889234
353,15197802,Kuala Lumpur Heritage Trail (Private Guide),cultural_theme_tours,494.53,0.008748846731010203
0,11449623,LEGOLAND® Malaysia Admission with Transport from Singapore,family_friendly,280.42,0.00873048883918854
136,12467422,3-Day Adventure in Tabin Wildlife Reserve,multiday_extended_tours,3039.28,0.008706885835417828
57,11474116,The Foundry Workshop Guided Tour at Royal Selangor Visitor Center,cultural_theme_tours,166.49,0.008704263279443306
552,18834229,Historical Melaka Tour with Lunch (SIC - Join In Tour),tours_sightseeing,157.63,0.008699018167494257
369,15615897,The Ultimate Private Layover Kuala Lumpur Tour,walking_biking_tours,460.57,0.008696395611519735
545,17988861,14 Attractions Full-Day Malacca Historical Tour,cultural_theme_tours,267.87,0.008691150499570687
167,12471468,Malacca Day Trip from Kuala Lumpur,luxury_special_occasions,150.42,0.008675415163723547
223,12978979,Penang Island 4 Hours City Tour,luxury_special_occasions,115.39,0.008651812159952836
459,17401848,"Batu Caves,Waterfalls and Hot Springs Tour With Lunch",private_custom_tours,197.12,0.008567890368768085
116,12463719,"Kuala Lumpur Nature Tour: Orchid Garden, Butterfly Park and Bird Park",recommended_experiences,185.98,0.008539042253048327
368,15615896,The Best of Kuala Lumpur Tour with a Private Driver,cultural_theme_tours,455.97,0.008520684361226664
285,13969184,Penang City & Temple Tour With Penang Hill(Fast Lane),luxury_special_occasions,282.29,0.008457743017838101
488,17516435,Kota Kinabalu Muara Bay Fireflies Tour,luxury_special_occasions,177.21,0.008431517458092867
416,16862487,Make Nyonya Kuih in Melaka,food_wine_nightlife,123.63,0.008415782122245726
14,11449696,Kuala Lumpur International Airport Transfer: Airport (KLIA/KLIA2) to Hotel ,transfers_ground_transport,131.87,0.008358085890806211
339,15142299,Full Day Walk in Kinbalu Park and Poring Hot Spring and Canopy,featured_tours_and_tickets,246.87,0.008300389659366695
549,18474115,Aquaria KLCC Admission Ticket in Kuala Lumpur (E-Ticket),sightseeing_tickets_passes,39.15,0.00826629643169789
518,17686856,Half-Day Mari Mari Cultural Village Traditional Living from Kota Kinabalu,cultural_theme_tours,206.05,0.008232203204029086
268,13425693,Padas White-Water Rafting from Kota Kinabalu with Lunch ,water_sports,337.93,0.008198109976360281
37,11457512,Half-Day Jungle Trek from Langkawi,outdoor_activities,164.6,0.008192864864411233
336,15135878,Island Hopping,featured_tours_and_tickets,226.63,0.00818237464051314
352,15194055,"""Waterfall In The Rainforest"" Templer Park & Batu Caves",outdoor_activities,182.88,0.008166639304665999
279,13812792,Hike & swim in rainforest waterfalls,walking_biking_tours,206.05,0.008156149080767906
439,17330146,Cameron Highland Day Tour Private,outdoor_activities,453.32,0.008145658856869811
249,13203159,Ivory Shore - Pangkor Island,luxury_special_occasions,533.41,0.008093207737379343
567,19147318,KL & PUTRAJAYA Sightseeing ,transfers_ground_transport,185.45,0.008082717513481249
221,12965196,Day Trip from Port Klang Terminal to Kuala Lumpur City with Lunch,luxury_special_occasions,255.51,0.008059114509710539
513,17683153,Kuala Lumpur City Tour,cultural_theme_tours,247.1,0.008025021282041734
502,17575314,Explore Hidden Pinnacles at Bukit Takun + Batu Caves,outdoor_activities,247.26,0.007993550610347452
153,12470242,Kuala Selangor Firefly Boat Tour with Dinner and Transfer from Kuala Lumpur,luxury_special_occasions,206.05,0.00797781527450031
15,11449704,Langkawi Mangrove Forest and Eagle Watching with Lunch,cruises_sailing_water_tours,214.25,0.007962079938653171
442,17330151,Full Day 8 Hours Kuala Lumpur City Tour Private,shore_excursions,350.29,0.007899138595264608
318,15001474,Langkawi Half Day City Tour,luxury_special_occasions,66.51,0.007791613800309146
366,15567328,Kuala Lumpur International Airport To Kuala Lumpur Hotel Transfer,transfers_ground_transport,123.63,0.0077863686883601
584,19708737,Private Transfer: Penang International Airport to or from Penang Hotel,transfers_ground_transport,123.63,0.007752275460691295
343,15149916,Pinang Peranakan Museum Admission Ticket,sightseeing_tickets_passes,32.6,0.007712937121073444
254,13236073,Cruise Layover Tour from Port Klang,shore_excursions,309.08,0.007629015329888694
89,11812457,Private Tour: Discover the Magic of Kuala Lumpur by Night,walking_biking_tours,175.02,0.007629015329888694
364,15546201,Kinabatangan River Wildlife Adventure and Stay at an Eco-lodge ,multiday_extended_tours,700.58,0.007629015329888694
88,11807021,Night Frogs Tour at Kubah National Park,outdoor_activities,346.17,0.007592299546245365
