,att_id,att_name,att_cat,att_price,score
391,16647439,Explore art galleries in Kuala Lumpur,cultural_theme_tours,91.44,0.04577315715170825
192,12921039,One-Way Ferry Ticket from Langkawi to Penang with Hotel Transfer,transfers_ground_transport,212.77,0.04491802539059324
47,11467596,Mangrove Forest Kayaking Tour from Langkawi,water_sports,284.35,0.04316579221137599
481,17460110,Orang Utan Island and Perak Tong Cave From Kuala Lumpur,luxury_special_occasions,459.99,0.04184637111983964
218,12962346,Pulau Ketam (Crab Island) Tour from Kuala Lumpur including Lunch,recommended_experiences,360.59,0.040891561423379935
74,11484800,Batu Caves and Kuala Lumpur Countryside Tour,cultural_theme_tours,61.82,0.04081549142009056
252,13221963,Kuala Lumpur Bird Park E-Ticket Admission,sightseeing_tickets_passes,62.85,0.04030660932912029
170,12471643,Private Guided Kuala Lumpur Day Trip With Skip-the-Line Petronas Twin Towers,private_custom_tours,367.19,0.03969804930280531
114,12463715,3-Night Cameron Highlands and Penang Tour from Kuala Lumpur,multiday_extended_tours,1877.97,0.038580607185520054
407,16823200,Aquaria KLCC Admission Ticket,sightseeing_tickets_passes,48.22,0.03719298540137944
236,13137212,Parasailing Sensation - Single Flyer,water_sports,271.99,0.0371483926408305
121,12463730,Penang Tour: Penang Hill and Kek Lok Si Temple,private_custom_tours,253.61,0.03637457709012827
162,12471375,Genting Highlands Day Trip from Kuala Lumpur with Skyway Cable Car Ride,featured_tours_and_tickets,103.01,0.03636146157231976
322,15005613,Private Discover Magical Islands Jet Ski,water_sports,1566.0,0.036274899154783574
400,16796099,Coach Service,day_trips_excursions,1236.32,0.03594438810600906
569,19149426,Cameron Highlands Day Tour from Kuala Lumpur (SIC - Join In Tour) ,day_trips_excursions,362.65,0.03498695530598766
486,17475880,"Scuba Try Dive - PADI Discover Scuba Diving DSD in Kota Kinabalu, Malaysia",water_sports,366.77,0.03493449323475361
327,15041375,Large XXL MPV Airport Transfer KLIA Klia2 to Kuala Lumpur City Center,transfers_ground_transport,254.51,0.03405575354158328
519,17687767,Island Hopping 3 Days (Snorkelling),transfers_ground_transport,527.5,0.03366228800732791
95,11856870,Tunku Abdul Rahman Marine Park PADI Discover Scuba Diving with Two Reef Dives,water_sports,391.5,0.03341309316896617
190,12917993,Kuala Lumpur Private City Highlights Tour,day_trips_excursions,267.87,0.03198087862427662
16,11449705,Langkawi Island Hopping Tour ,cruises_sailing_water_tours,171.19,0.03192841655304257
431,17018623,❤️Kuala Lumpur Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,383.26,0.03039127786588491
161,12471352,Private Full-Day Cameron Highlands Nature Tour from Kuala Lumpur,private_custom_tours,503.94,0.030330946483965757
5,11449658,Semonggoh Orangutan Rehabilitation Centre Tour from Kuching,sightseeing_tickets_passes,135.99,0.030309961655472135
427,16913150,A'Famosa Safari Wonderland in Melaka Admission Ticket,theme_parks,57.86,0.029588608176003953
483,17473378,Learn to Dive with a PADI Open Water Diver Course (3 Days) in Kota Kinabalu,water_sports,1314.62,0.029473191619289043
238,13147286,Penang Airport Transfer - Arrival,transfers_ground_transport,44.1,0.02885413917872726
152,12470149,Semenggoh Orangutan Centre from Kuching,family_friendly,193.69,0.02869150675790171
480,17460109,KLCC Lake of Symphony and The River Of Life Tour,private_custom_tours,94.9,0.027941299139254794
409,16823283,Semenggoh Wildlife Centre & Annah Rais Longhouse,cultural_theme_tours,184.23,0.027385201184173872
316,14861251,Happyyen's Self-Awareness in the Rain Forest Tour,day_trips_excursions,576.95,0.026965504614301476
148,12468919,Langkawi Wildlife Park Admission Ticket,family_friendly,36.26,0.025908393878935378
257,13296421,Private Day Trip to Melaka With a Local,local_experiences,640.2,0.025664445247697048
329,15073206,KL Tower Admission Ticket,sightseeing_tickets_passes,38.12,0.025415250409335313
104,11992399,Batu Caves & Firefly Cruise from Kuala Lumpur with Seafood Dinner,luxury_special_occasions,515.12,0.025192286606590602
539,17814291,Firefly River Cruise Ticket@Kota Tinggi Firefly Park,sightseeing_tickets_passes,25.76,0.024893252800556518
430,17018621,⭐Malacca Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,762.4,0.02480144417589693
474,17446952,"Guided Snorkeling Day Trip, Kota Kinabalu, Sabah, Malaysia",water_sports,247.26,0.02474635900110118
99,11990831,Fun Filled Kayaking Adventure in Kuching,water_sports,195.08,0.024098452421360668
404,16808119,Skip the Line: Encore Ticket Melaka (mykad Holders),sightseeing_tickets_passes,149.36,0.023833518961628716
542,17823852,Flyboard Experience - SINGLE (30mins flight) + GoPro Videos + Photos,water_sports,535.74,0.023217089624628633
485,17474672,Cameron Highland Sightseeing Tour From Ipoh,private_custom_tours,309.04,0.02300986444325414
340,15142434,3-Day Borneo Cave and Pinnacles Adventure with Waterfall Hunting in Orou Sapulot,multiday_extended_tours,2618.3,0.022802639261879643
28,11450593,Kuala Lumpur International Airport Plaza Premium Lounge,transfers_ground_transport,156.19,0.022655745462424305
9,11449677,Kuala Lumpur City Highlights Tour,tours_sightseeing,54.97,0.02261902201256047
123,12464504,Skip the Line: Kuala Lumpur Petronas Twin Towers Admission Ticket with Delivery,tours_sightseeing,123.63,0.02202620060761571
553,18911008,2D1N Mount Kinabalu Climbing,outdoor_activities,2555.06,0.021992100261313575
210,12944458,Kuala Lumpur Airport Transfer to Your Hotel,transfers_ground_transport,50.69,0.02160125783061991
36,11457511,Afternoon Birdwatching Tour in Langkawi,outdoor_activities,255.12,0.021480595066781592
425,16912824,Mount Kinabalu Climb 2D1N Package,multiday_extended_tours,2431.43,0.02130484712814753
574,19349533,2d1n Mount Kinabalu Via Ferrata - Walk The Torq,outdoor_activities,2967.16,0.021160576432253893
305,14170363,Langkawi Return Airport Transfers (Airport-Hotel-Airport),transfers_ground_transport,65.94,0.021142214707321975
375,15767002,The Gravityz- World's Highest Rope Course Challenge,sightseeing_tickets_passes,177.21,0.021045159875538982
506,17591028,AG Island Transporters ,transfers_ground_transport,741.79,0.02087203504046662
307,14179978,Traditional Malaysian Cooking Class including Wet Market & Authentic Breakfast,food_wine_nightlife,593.43,0.020030018797160123
331,15125777,Private Fireflies Tour: Kuala Selangor Day Trip including riverside dinner,shore_excursions,455.89,0.01990935603332181
535,17774913,New Malaysian Kitchen Cooking Class & Garden Tour,food_wine_nightlife,432.71,0.01982279361578563
468,17428082,Batu Caves Half Day Tour,luxury_special_occasions,41.21,0.019799185683730305
29,11450599,Penang International Airport Plaza Premium Lounge,recommended_experiences,141.96,0.01938211221741961
132,12466332,Private Half-Day Kuala Lumpur City Exploration Tour,cultural_theme_tours,111.27,0.019077832204262124
346,15153881,Museum of Illusions Kuala Lumpur,family_friendly,44.54,0.018742074948364208
188,12909595,Segway Tour: Guided Eco Ride at KL Lake Gardens including Islamic Arts Museum,cultural_theme_tours,243.14,0.018697482187815265
69,11482502,Batik Bag Painting Workshop by myBatik,featured_tours_and_tickets,119.49,0.01858993494178546
383,15854281,"Labuk Bay Proboscis, Sepilok Orang Utan & Sun Bear + Sandakan City Tour + Lunch",sightseeing_tickets_passes,479.07,0.017522331792172555
61,11476706,3-Day PADI Open Water Diver Course in Kota Kinabalu,water_sports,1236.32,0.016877048315993744
456,17400460,"Private Tour: Batu Caves,Hot Spring, Monkey & Fireflies Tour with Dinner",walking_biking_tours,329.68,0.016515060024478802
572,19278814,Airport transfer,private_custom_tours,104.67,0.015570742742265912
200,12939215,Farm in the City Admission Ticket,family_friendly,61.32,0.015489426531853133
164,12471461,Private Half-Day Batu Caves and Cutural Tour in Kuala Lumpur,private_custom_tours,144.24,0.015187769622257348
414,16861870,THE TOP Komtar Penang Admission Ticket with Rainbow Skywalk,sightseeing_tickets_passes,66.23,0.014295914411278506
45,11466049,Kuala Lumpur Heritage Walk,walking_biking_tours,239.02,0.013553576103316705
342,15149912,Langkawi Sky Cab (Cable Car) Admission Ticket,sightseeing_tickets_passes,108.43,0.013375205061120938
370,15633618,"Bicycle Tour, City & Countryside",walking_biking_tours,267.87,0.012690575031516592
503,17576009,NEUTRA Body Massage Service Available ,spa_tours,100.59,0.012622374338912326
13,11449687,Historical Malacca Tour with Lunch from Kuala Lumpur,recommended_experiences,257.57,0.01256466606055487
473,17446473,So Hammam Rituals,spa_tours,395.62,0.012546304335622952
246,13198501,Yummy Yummy Street Food Tour - Kuala Lumpur By Night (Guided Tour & Transport) ,food_wine_nightlife,198.12,0.012517450196444227
267,13416183,Private VIP Tour in Kuala Lumpur with Local Guide,local_experiences,1004.05,0.012168577422737798
317,15000950,2D1N Private Sandakan Sightseeing Tour with Kinabatangan River Cruise,multiday_extended_tours,643.92,0.012105622937256939
492,17517281,Bike Food Tour,walking_biking_tours,247.26,0.012042668451776078
70,11482503,Batik Coloring Workshop by myBatik,walking_biking_tours,45.33,0.011908890170129253
3,11449649,Sandakan and Orang Utan Sanctuary from Kota Kinabalu,family_friendly,439.55,0.01173838843861859
62,11476707,Tunku Abdul Rahman Marine Park Snorkeling with Coral Flyer Zipline,water_sports,288.47,0.011659695331767516
491,17516625,Mantanani island & Kawa Fireflies Sunset tour by Power Catamaran,outdoor_activities,494.53,0.011426239114775995
321,15005612,Shared Discover Magical Islands Jet Ski,water_sports,1174.5,0.01141050049340578
1,11449646,Kota Kinabalu City Tour,cultural_theme_tours,116.21,0.011373777043541946
211,12944488,KL Tower Admission Ticket and Transfer from Kuala Lumpur Hotel,recommended_experiences,131.87,0.0113239380758696
109,11995296,Koh Lipe Island Exploration Tour from Langkawi,water_sports,824.21,0.011119335998056807
35,11456226,Half Day Batu Caves Tour,cultural_theme_tours,51.51,0.010917357023805715
81,11764281,Fun Boat Snorkeling and Island Visit from Kota Kinabalu,water_sports,249.94,0.010904241505997203
397,16741582,Discover The Forbidden City Tour,luxury_special_occasions,226.66,0.010904241505997203
264,13382683,Historical Malacca Tour from Kuala Lumpur,cultural_theme_tours,329.68,0.010725870463801435
118,12463722,Batu Caves and Malaysian Crafts Tour from Kuala Lumpur,cultural_theme_tours,42.86,0.010707508738869517
73,11484653,Mari Mari Cultural Village Traditional Living,recommended_experiences,267.87,0.010641931149826955
299,14120841,Full Day Heritage Tour of Johore Bahru with Lunch,walking_biking_tours,603.52,0.010547499421605665
224,12990313,Colonial Penang Museum Admission Ticket,sightseeing_tickets_passes,29.26,0.010413721139958839
171,12471778,"Petronas Twin Towers Skybridge, KL Tower, and Kuala Lumpur City Tour",private_custom_tours,494.53,0.010405851829273732
562,19059190,Langkawi Island Tour to Geopark,day_trips_excursions,721.19,0.010164526301597103
82,11764314,Half-Day George Town History Private Tour,tours_sightseeing,257.57,0.010083210091184328
417,16873125,History Walk Around George Town,walking_biking_tours,103.03,0.010017632502141766
2,11449648,Kinabalu Park and Poring Hot Spring with Lunch from Kota Kinabalu,food_wine_nightlife,326.47,0.009973039741592823
235,13136015,Langkawi Jet Ski Experience,water_sports,222.54,0.009894346634741749
387,15884203,A Taste of Sarawak: Kuching Food by Foot,cruises_sailing_water_tours,131.87,0.00987598490980983
521,17688390,2 days 1 night Batang Ai Iban Longhouse with Semenggoh Wildlife Centre,sightseeing_tickets_passes,957.99,0.009873361806248128
454,17400276,Local Village and Farms (Kampung) Tour with Electric Bicycle - Langkawi Ecoride,walking_biking_tours,206.05,0.009855000081316212
84,11764568,Private Tour: Bukit Tabur Hike with a Local from Kuala Lumpur,outdoor_activities,207.26,0.00978942249227365
410,16823284,Wetland Wildlife Cruise,outdoor_activities,267.13,0.00975794524953322
94,11854369,Private Half-Day Langkawi Island Hopping by Boat,private_custom_tours,107.15,0.009739583524601303
203,12939704,Mini Kuso Trick Art Gallery Admission Ticket,sightseeing_tickets_passes,26.37,0.009734337317477897
125,12464996,Fireflies and Kuala Selangor Tour Including Dinner,recommended_experiences,259.63,0.009697613867614063
120,12463724,Kuala Selangor Tour from Kuala Lumpur with Fireflies Boat Ride and Seafood Dinner,outdoor_activities,245.74,0.009495634893362971
520,17687774,Island Hopping 2 Days (Snorkelling),transfers_ground_transport,362.65,0.00913364660184803
197,12934918,Entopia by Penang Butterfly Farm Official Admission Ticket,family_friendly,59.44,0.009086430737737385
22,11449728,ESCAPE Theme Park with One-Way Transfer from Penang,theme_parks,242.11,0.009075938323490575
350,15186816,Private Ultimate Multicultural Food Tour for Families,walking_biking_tours,216.47,0.009044461080750146
490,17516622,Sepanggar island day tour by Mini-Disney Catamaran,cruises_sailing_water_tours,494.53,0.008978883491707584
253,13234736,Malaysia Cultural Show with Buffet Dinner,cultural_theme_tours,309.08,0.00895527555965226
467,17419599,Cooler Lumpur by Night Vespa Food Tour by Vespalicious,featured_tours_and_tickets,412.05,0.00892117521335013
353,15197802,Kuala Lumpur Heritage Trail (Private Guide),cultural_theme_tours,494.53,0.008797889345950112
0,11449623,LEGOLAND® Malaysia Admission with Transport from Singapore,family_friendly,280.42,0.008787396931703302
57,11474116,The Foundry Workshop Guided Tour at Royal Selangor Visitor Center,cultural_theme_tours,166.49,0.00876378899964798
136,12467422,3-Day Adventure in Tabin Wildlife Reserve,multiday_extended_tours,3039.28,0.008753296585401171
545,17988861,14 Attractions Full-Day Malacca Historical Tour,cultural_theme_tours,267.87,0.008753296585401171
552,18834229,Historical Melaka Tour with Lunch (SIC - Join In Tour),tours_sightseeing,157.63,0.008753296585401171
369,15615897,The Ultimate Private Layover Kuala Lumpur Tour,walking_biking_tours,460.57,0.008745427274716062
167,12471468,Malacca Day Trip from Kuala Lumpur,luxury_special_occasions,150.42,0.008727065549784146
223,12978979,Penang Island 4 Hours City Tour,luxury_special_occasions,115.39,0.008706080721290525
459,17401848,"Batu Caves,Waterfalls and Hot Springs Tour With Lunch",private_custom_tours,197.12,0.00862476451087775
116,12463719,"Kuala Lumpur Nature Tour: Orchid Garden, Butterfly Park and Bird Park",recommended_experiences,185.98,0.008588041061013914
368,15615896,The Best of Kuala Lumpur Tour with a Private Driver,cultural_theme_tours,455.97,0.0085723024396437
285,13969184,Penang City & Temple Tour With Penang Hill(Fast Lane),luxury_special_occasions,282.29,0.00850934795416284
488,17516435,Kota Kinabalu Muara Bay Fireflies Tour,luxury_special_occasions,177.21,0.008483116918545815
416,16862487,Make Nyonya Kuih in Melaka,food_wine_nightlife,123.63,0.008464755193613898
14,11449696,Kuala Lumpur International Airport Transfer: Airport (KLIA/KLIA2) to Hotel ,transfers_ground_transport,131.87,0.008414916225941552
339,15142299,Full Day Walk in Kinbalu Park and Poring Hot Spring and Canopy,featured_tours_and_tickets,246.87,0.00834933863689899
549,18474115,Aquaria KLCC Admission Ticket in Kuala Lumpur (E-Ticket),sightseeing_tickets_passes,39.15,0.008315238290596856
518,17686856,Half-Day Mari Mari Cultural Village Traditional Living from Kota Kinabalu,cultural_theme_tours,206.05,0.008286384151418129
268,13425693,Padas White-Water Rafting from Kota Kinabalu with Lunch ,water_sports,337.93,0.008252283805115997
37,11457512,Half-Day Jungle Trek from Langkawi,outdoor_activities,164.6,0.00824441449443089
336,15135878,Island Hopping,featured_tours_and_tickets,226.63,0.008236545183745782
352,15194055,"""Waterfall In The Rainforest"" Templer Park & Batu Caves",outdoor_activities,182.88,0.00821293725169046
279,13812792,Hike & swim in rainforest waterfalls,walking_biking_tours,206.05,0.008205067941005353
439,17330146,Cameron Highland Day Tour Private,outdoor_activities,453.32,0.008199821733881948
249,13203159,Ivory Shore - Pangkor Island,luxury_special_occasions,533.41,0.008147359662647898
567,19147318,KL & PUTRAJAYA Sightseeing ,transfers_ground_transport,185.45,0.008136867248401089
221,12965196,Day Trip from Port Klang Terminal to Kuala Lumpur City with Lunch,luxury_special_occasions,255.51,0.008110636212784064
513,17683153,Kuala Lumpur City Tour,cultural_theme_tours,247.1,0.008073912762920228
502,17575314,Explore Hidden Pinnacles at Bukit Takun + Batu Caves,outdoor_activities,247.26,0.008037189313056393
153,12470242,Kuala Selangor Firefly Boat Tour with Dinner and Transfer from Kuala Lumpur,luxury_special_occasions,206.05,0.008029320002371287
15,11449704,Langkawi Mangrove Forest and Eagle Watching with Lunch,cruises_sailing_water_tours,214.25,0.008018827588124477
442,17330151,Full Day 8 Hours Kuala Lumpur City Tour Private,shore_excursions,350.29,0.00794800379195851
318,15001474,Langkawi Half Day City Tour,luxury_special_occasions,66.51,0.007848325856613816
366,15567328,Kuala Lumpur International Airport To Kuala Lumpur Hotel Transfer,transfers_ground_transport,123.63,0.007840456545928708
584,19708737,Private Transfer: Penang International Airport to or from Penang Hotel,transfers_ground_transport,123.63,0.0078011099925031704
343,15149916,Pinang Peranakan Museum Admission Ticket,sightseeing_tickets_passes,32.6,0.0077591403355159305
364,15546201,Kinabatangan River Wildlife Adventure and Stay at an Eco-lodge ,multiday_extended_tours,700.58,0.007680447228664856
254,13236073,Cruise Layover Tour from Port Klang,shore_excursions,309.08,0.007675201021541452
89,11812457,Private Tour: Discover the Magic of Kuala Lumpur by Night,walking_biking_tours,175.02,0.007675201021541452
88,11807021,Night Frogs Tour at Kubah National Park,outdoor_activities,346.17,0.007638477571677618
