,att_id,att_name,att_cat,att_price,score
487,17516432,Kota Kinabalu Nanamun Fireflies Tour,outdoor_activities,164.84,0.32479309160595515
150,12469580,Half-Day Kuala Lumpur City Tour,featured_tours_and_tickets,43.27,0.32222918398003403
34,11454341,Langkawi Archipelago Jet Ski Tour Including Dayang Bunting Island,featured_tours_and_tickets,515.06,0.3076977525173745
412,16840385,Cameron Highlands Tour from Kuala Lumpur,private_custom_tours,439.39,0.30703973532503687
423,16912726,"French Village, Bukit Tinggi And Genting Highlands Tour",outdoor_activities,515.13,0.3059596433599249
90,11812458,Private Cooking Workshop and Market Tour in Kuala Lumpur,walking_biking_tours,248.71,0.2932554548576612
76,11485352,Day Trip to Mount Kinabalu Poring Rainforest,outdoor_activities,325.56,0.28682209155090194
31,11452243,Eat Like A Local: Penang Street Food Tour,food_wine_nightlife,255.51,0.28618242543564143
420,16878011,Batu Caves and Genting Highland Tour,theme_parks,279.0,0.2671471153417626
293,14061658,Private Day Tour of Langkawi with Cable Car and Telaga Tujuh Waterfalls,featured_tours_and_tickets,309.04,0.26263537196322445
80,11487171,Half-Day Mangrove Safari Boat Tour in Langkawi,shore_excursions,181.33,0.25703042870737636
452,17372866,Fireflies Tour with Boat Ride & Seafood Dinner,outdoor_activities,284.35,0.25171123793744377
39,11461542,Guided Tour of Royal Selangor Visitor Center including Pewter Crafting Lesson,tours_sightseeing,75.42,0.24852601527333928
46,11467089,Kuala Lumpur Food Tour,cultural_theme_tours,239.02,0.24615872633038755
259,13315881,Private Kickstart Tour: Intro to Kuala Lumpur,walking_biking_tours,96.72,0.21503792118998868
228,13006591,The Habitat at Penang Hill Admission Ticket,sightseeing_tickets_passes,61.82,0.19177137703860805
50,11470871,Hot Air Balloon Flight over Serdang,featured_tours_and_tickets,947.71,0.1907699325466838
411,16840383,Genting Highlands Day Trip from Kuala Lumpur,private_custom_tours,262.1,0.18304412909720566
372,15678609,Half Day Guided Rock Climbing + Batu Caves,outdoor_activities,164.84,0.18237824715754924
217,12962337,Malaysia Countryside and Batu Caves Tour from Kuala Lumpur,featured_tours_and_tickets,43.27,0.16551098574121312
10,11449679,Batu Caves Tour from Kuala Lumpur,featured_tours_and_tickets,54.97,0.1651780447713849
245,13198371,Fascinating Kuala Lumpur Half Day Private Tour,private_custom_tours,103.03,0.16465372828346647
38,11459849,Mangrove Kayaking Tour from Langkawi,water_sports,249.94,0.16443089377610112
558,19011832,Private Tour : Kuala Lumpur with KL Tower Tickets!,private_custom_tours,412.11,0.16334293706367037
193,12923613,Lost World of Tambun Admission Ticket,sightseeing_tickets_passes,103.03,0.16325642484316383
106,11994948,KL Tower Observation Deck Admission Ticket,sightseeing_tickets_passes,74.18,0.16045133163280018
44,11465849,4-Hour Georgetown Food Tour,walking_biking_tours,296.72,0.1558504544513159
403,16804447, Walking Food Tour or Cooking Class. Book EITHER Here. Price is food-inclusive.,walking_biking_tours,206.05,0.15270979868868445
146,12468684,Private Tour: Malacca Historical Tour With Personal Chauffeur ,private_custom_tours,333.76,0.1497080867953514
337,15136396,Kinabalu Park and Poring Hot Spring,spa_tours,226.63,0.1451176959436255
63,11477736,Quad Biking Tour in Kiulu,outdoor_activities,412.11,0.14463532477474053
469,17428174,Ipoh Secrets Full Day Heritage Tour (MIXED GROUP/SIC),walking_biking_tours,200.35,0.1438698227023796
500,17555047,Nature Tour EcoRide Half Day with Twizy Electric Car: Pantai Cenang <-> Sky Cab,outdoor_activities,329.68,0.14201898550002753
385,15854988,Skytrex Adventure Park Experience in Melaka,outdoor_activities,90.29,0.1406243036421645
384,15854984,Skytrex Adventure Park Experience in Langkawi,outdoor_activities,90.29,0.13499838772679965
169,12471553,Skip the Line: Petronas Twin Towers Ticket With Free Hotel Delivery,tours_sightseeing,107.56,0.12933839123972013
8,11449673,3-Days Tour from Sabah: Sandakan Wildlife Wonders in Sepilok/Selingan & Sukau,multiday_extended_tours,3114.9,0.1194104585409845
255,13271355,Full Day A'Famosa Theme Park Experience,theme_parks,206.05,0.1148829856678088
154,12470428,Private Half-Day Temples and Cultural Tour in Kuala Lumpur,private_custom_tours,144.22,0.11120228392262137
51,11470981,Langkawi Private Day Tour,outdoor_activities,947.84,0.11103450264648747
110,12061739,Baba Nyonya Heritage Museum Tour Tickets,sightseeing_tickets_passes,22.86,0.1091128827182664
85,11807013,Discover the Best Local Food Tour by Night in Kuala Lumpur,featured_tours_and_tickets,142.75,0.10724893760371636
86,11807014,Private Half-Day: The Ultimate Kuala Lumpur Food Tour,private_custom_tours,271.69,0.10633662691473827
303,14131916,Jungle Mountain Waterfall Trek,outdoor_activities,379.14,0.10207655545040097
237,13137213,Parasailing Sensation - Double Flyers,water_sports,221.51,0.0948540958293245
111,12074338,Local Market and Food Walking Tour in Penang,walking_biking_tours,173.08,0.09341484706998839
580,19441627,"Penang ""Old"" Street Food Tour (Breakfast-Brunch-Lunch) by Bicycle and Trishaw",walking_biking_tours,185.45,0.09145652498761303
103,11992275,12 Flights: Zipline Eco Adventure in Langkawi,featured_tours_and_tickets,473.86,0.09084045311430886
92,11812461,Private Half-Day Tour: The Best of Kuala Lumpur,private_custom_tours,202.62,0.09064907759621862
258,13315814,Private Tour: Ipoh Secrets Full Day Heritage Tour,private_custom_tours,379.97,0.08323262087461233
194,12928642,Aquaria KLCC Admission Ticket (E-Ticket),sightseeing_tickets_passes,61.57,0.08036460968569849
184,12880465,Segway Tour: Guided Eco Ride at Putrajaya 'City in the Garden',recommended_experiences,309.08,0.07843250342771904
26,11450590,Kota Kinabalu International Airport Plaza Premium Lounge,recommended_experiences,141.96,0.07573489509737868
60,11475887,Fireflies Tour in Cherating,featured_tours_and_tickets,63.87,0.07563265338223459
159,12471211,Langkawi Sunset Dinner Cruise,cruises_sailing_water_tours,342.58,0.07158493009550425
77,11485510,Half-Day Mari Mari Cultural Village from Kota Kinabalu,tours_sightseeing,133.57,0.06874575631342592
17,11449707,Langkawi Cable Car/Skycab @ Oriental Village ,private_custom_tours,248.25,0.06518564736045972
441,17330149,Half Day Kuala Lumpur Tour Private,food_wine_nightlife,144.24,0.06266630663601164
292,14019337,Tambunan Quad Biking & Village Day Tour,outdoor_activities,543.98,0.060922954313682824
43,11464582,Day Tour Rainforest Taman Negara Free Batu Caves ,recommended_experiences,741.79,0.05998180621786923
498,17552967,Twilight Langkawi Cruise (with dinner & shared transfers) ,water_sports,321.98,0.05936573434456507
312,14212947,Off The Rail Kuala Lumpur,day_trips_excursions,255.51,0.057716758990061574
555,18924565,Genting Highlands Shuttle Transfer,transfers_ground_transport,48.42,0.05530490314563676
195,12931692,KL Tower Mini Zoo Admission Ticket in Kuala Lumpur,sightseeing_tickets_passes,33.75,0.052418540879645766
354,15301914,Full Day Payar Island from Langkawi,shore_excursions,247.23,0.050751214448065136
543,17823853,Flyboard Experience - TRIO (3 x 30mins),water_sports,820.09,0.049055050609648994
517,17686855,Dinawan Island by Speedboat from Kota Kinabalu Including Lunch,cruises_sailing_water_tours,288.47,0.048695893815424864
229,13006600,Underwater World Langkawi Admission Ticket,sightseeing_tickets_passes,38.53,0.04814798308555009
524,17715628,Base on Group: Kuala Lumpur Airport Departure Transfer,transfers_ground_transport,100.97,0.04760531552055451
207,12943485,Escape Room: Malaysia's First Real Life Escape Game,tours_sightseeing,33.38,0.04663008685302622
391,16647439,Explore art galleries in Kuala Lumpur,cultural_theme_tours,91.44,0.04538221361178034
192,12921039,One-Way Ferry Ticket from Langkawi to Penang with Hotel Transfer,transfers_ground_transport,212.77,0.04451971298915451
47,11467596,Mangrove Forest Kayaking Tour from Langkawi,water_sports,284.35,0.04278160383170489
481,17460110,Orang Utan Island and Perak Tong Cave From Kuala Lumpur,luxury_special_occasions,459.99,0.04147605577678798
218,12962346,Pulau Ketam (Crab Island) Tour from Kuala Lumpur including Lunch,recommended_experiences,360.59,0.04052704293365561
74,11484800,Batu Caves and Kuala Lumpur Countryside Tour,cultural_theme_tours,61.82,0.04045626020778662
252,13221963,Kuala Lumpur Bird Park E-Ticket Admission,sightseeing_tickets_passes,62.85,0.039950294796945326
170,12471643,Private Guided Kuala Lumpur Day Trip With Skip-the-Line Petronas Twin Towers,private_custom_tours,367.19,0.03934208767095994
114,12463715,3-Night Cameron Highlands and Penang Tour from Kuala Lumpur,multiday_extended_tours,1877.97,0.03823315829901244
407,16823200,Aquaria KLCC Admission Ticket,sightseeing_tickets_passes,48.22,0.03686993543042451
236,13137212,Parasailing Sensation - Single Flyer,water_sports,271.99,0.03681488219919307
121,12463730,Penang Tour: Penang Hill and Kek Lok Si Temple,private_custom_tours,253.61,0.036052001709271746
162,12471375,Genting Highlands Day Trip from Kuala Lumpur with Skyway Cable Car Ride,featured_tours_and_tickets,103.01,0.0360336506321946
322,15005613,Private Discover Magical Islands Jet Ski,water_sports,1566.0,0.035952381576567244
400,16796099,Coach Service,day_trips_excursions,1236.32,0.03562206218917863
569,19149426,Cameron Highlands Day Tour from Kuala Lumpur (SIC - Join In Tour) ,day_trips_excursions,362.65,0.03466518459872748
486,17475880,"Scuba Try Dive - PADI Discover Scuba Diving DSD in Kota Kinabalu, Malaysia",water_sports,366.77,0.034623239279694004
327,15041375,Large XXL MPV Airport Transfer KLIA Klia2 to Kuala Lumpur City Center,transfers_ground_transport,254.51,0.0337528739097494
519,17687767,Island Hopping 3 Days (Snorkelling),transfers_ground_transport,527.5,0.03335177179649179
95,11856870,Tunku Abdul Rahman Marine Park PADI Discover Scuba Diving with Two Reef Dives,water_sports,391.5,0.033115829376928495
190,12917993,Kuala Lumpur Private City Highlights Tour,day_trips_excursions,267.87,0.03168444536491116
16,11449705,Langkawi Island Hopping Tour ,cruises_sailing_water_tours,171.19,0.031634635298558915
431,17018623,❤️Kuala Lumpur Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,383.26,0.03011936064847463
161,12471352,Private Full-Day Cameron Highlands Nature Tour from Kuala Lumpur,private_custom_tours,503.94,0.03005906425236401
5,11449658,Semonggoh Orangutan Rehabilitation Centre Tour from Kuching,sightseeing_tickets_passes,135.99,0.030030226845528498
427,16913150,A'Famosa Safari Wonderland in Melaka Admission Ticket,theme_parks,57.86,0.029317156421959426
483,17473378,Learn to Dive with a PADI Open Water Diver Course (3 Days) in Kota Kinabalu,water_sports,1314.62,0.029204428377056956
238,13147286,Penang Airport Transfer - Arrival,transfers_ground_transport,44.1,0.028590978086192386
152,12470149,Semenggoh Orangutan Centre from Kuching,family_friendly,193.69,0.028425818392498078
480,17460109,KLCC Lake of Symphony and The River Of Life Tour,private_custom_tours,94.9,0.027686532144533083
409,16823283,Semenggoh Wildlife Centre & Annah Rais Longhouse,cultural_theme_tours,184.23,0.02713337824977913
316,14861251,Happyyen's Self-Awareness in the Rain Forest Tour,day_trips_excursions,576.95,0.026713925059444383
148,12468919,Langkawi Wildlife Park Admission Ticket,family_friendly,36.26,0.025665292083607506
257,13296421,Private Day Trip to Melaka With a Local,local_experiences,640.2,0.025426728081604618
329,15073206,KL Tower Admission Ticket,sightseeing_tickets_passes,38.12,0.025169813002524584
104,11992399,Batu Caves & Firefly Cruise from Kuala Lumpur with Seafood Dinner,luxury_special_occasions,515.12,0.02494697849515925
539,17814291,Firefly River Cruise Ticket@Kota Tinggi Firefly Park,sightseeing_tickets_passes,25.76,0.024658604426804107
430,17018621,⭐Malacca Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,762.4,0.02456947062385797
474,17446952,"Guided Snorkeling Day Trip, Kota Kinabalu, Sabah, Malaysia",water_sports,247.26,0.02451703897506613
99,11990831,Fun Filled Kayaking Adventure in Kuching,water_sports,195.08,0.023874751277366043
404,16808119,Skip the Line: Encore Ticket Melaka (mykad Holders),sightseeing_tickets_passes,149.36,0.023607349868527642
542,17823852,Flyboard Experience - SINGLE (30mins flight) + GoPro Videos + Photos,water_sports,535.74,0.02300700748986103
485,17474672,Cameron Highland Sightseeing Tour From Ipoh,private_custom_tours,309.04,0.02278941614737488
340,15142434,3-Day Borneo Cave and Pinnacles Adventure with Waterfall Hunting in Orou Sapulot,multiday_extended_tours,2618.3,0.02258755429952628
28,11450593,Kuala Lumpur International Airport Plaza Premium Lounge,transfers_ground_transport,156.19,0.02244336726534871
9,11449677,Kuala Lumpur City Highlights Tour,tours_sightseeing,54.97,0.022409286693634012
123,12464504,Skip the Line: Kuala Lumpur Petronas Twin Towers Admission Ticket with Delivery,tours_sightseeing,123.63,0.021814187479846585
553,18911008,2D1N Mount Kinabalu Climbing,outdoor_activities,2555.06,0.021787971655450662
210,12944458,Kuala Lumpur Airport Transfer to Your Hotel,transfers_ground_transport,50.69,0.02139997745439102
36,11457511,Afternoon Birdwatching Tour in Langkawi,outdoor_activities,255.12,0.02127676307973019
425,16912824,Mount Kinabalu Climb 2D1N Package,multiday_extended_tours,2431.43,0.02109849547383792
574,19349533,2d1n Mount Kinabalu Via Ferrata - Walk The Torq,outdoor_activities,2967.16,0.020956930022099942
305,14170363,Langkawi Return Airport Transfers (Airport-Hotel-Airport),transfers_ground_transport,65.94,0.02094644369234157
375,15767002,The Gravityz- World's Highest Rope Course Challenge,sightseeing_tickets_passes,177.21,0.020854688306955846
506,17591028,AG Island Transporters ,transfers_ground_transport,741.79,0.020679042283503167
307,14179978,Traditional Malaysian Cooking Class including Wet Market & Authentic Breakfast,food_wine_nightlife,593.43,0.019840135902833667
331,15125777,Private Fireflies Tour: Kuala Selangor Day Trip including riverside dinner,shore_excursions,455.89,0.019719543110612428
535,17774913,New Malaysian Kitchen Cooking Class & Garden Tour,food_wine_nightlife,432.71,0.019625166142787108
468,17428082,Batu Caves Half Day Tour,luxury_special_occasions,41.21,0.019625166142787108
29,11450599,Penang International Airport Plaza Premium Lounge,recommended_experiences,141.96,0.0191926050402544
132,12466332,Private Half-Day Kuala Lumpur City Exploration Tour,cultural_theme_tours,111.27,0.018898987807020075
346,15153881,Museum of Illusions Kuala Lumpur,family_friendly,44.54,0.018568668419631458
188,12909595,Segway Tour: Guided Eco Ride at KL Lake Gardens including Islamic Arts Museum,cultural_theme_tours,243.14,0.018526723100597983
69,11482502,Batik Bag Painting Workshop by myBatik,featured_tours_and_tickets,119.49,0.01841399505569552
383,15854281,"Labuk Bay Proboscis, Sepilok Orang Utan & Sun Bear + Sandakan City Tour + Lunch",sightseeing_tickets_passes,479.07,0.017352254167660685
61,11476706,3-Day PADI Open Water Diver Course in Kota Kinabalu,water_sports,1236.32,0.016717831217279374
456,17400460,"Private Tour: Batu Caves,Hot Spring, Monkey & Fireflies Tour with Dinner",walking_biking_tours,329.68,0.016350809675736468
572,19278814,Airport transfer,private_custom_tours,104.67,0.01542014790968124
200,12939215,Farm in the City Admission Ticket,family_friendly,61.32,0.015341500436493476
164,12471461,Private Half-Day Batu Caves and Cutural Tour in Kuala Lumpur,private_custom_tours,144.24,0.015037396873500782
414,16861870,THE TOP Komtar Penang Admission Ticket with Rainbow Skywalk,sightseeing_tickets_passes,66.23,0.014151302008918622
45,11466049,Kuala Lumpur Heritage Walk,walking_biking_tours,239.02,0.013419880508272404
342,15149912,Langkawi Sky Cab (Cable Car) Admission Ticket,sightseeing_tickets_passes,108.43,0.01324685606725932
370,15633618,"Bicycle Tour, City & Countryside",walking_biking_tours,267.87,0.012565244632965348
503,17576009,NEUTRA Body Massage Service Available ,spa_tours,100.59,0.012499705071975545
13,11449687,Historical Malacca Tour with Lunch from Kuala Lumpur,recommended_experiences,257.57,0.0124472734231837
473,17446473,So Hammam Rituals,spa_tours,395.62,0.01242105759878778
246,13198501,Yummy Yummy Street Food Tour - Kuala Lumpur By Night (Guided Tour & Transport) ,food_wine_nightlife,198.12,0.012394841774391858
267,13416183,Private VIP Tour in Kuala Lumpur with Local Guide,local_experiences,1004.05,0.01204879289236569
317,15000950,2D1N Private Sandakan Sightseeing Tour with Kinabatangan River Cruise,multiday_extended_tours,643.92,0.011985874913815477
492,17517281,Bike Food Tour,walking_biking_tours,247.26,0.011920335352825672
70,11482503,Batik Coloring Workshop by myBatik,walking_biking_tours,45.33,0.011789256230846062
3,11449649,Sandakan and Orang Utan Sanctuary from Kota Kinabalu,family_friendly,439.55,0.011613610207393385
62,11476707,Tunku Abdul Rahman Marine Park Snorkeling with Coral Flyer Zipline,water_sports,288.47,0.011540205899084804
491,17516625,Mantanani island & Kawa Fireflies Sunset tour by Power Catamaran,outdoor_activities,494.53,0.0113068850619611
321,15005612,Shared Discover Magical Islands Jet Ski,water_sports,1174.5,0.011299020314642324
1,11449646,Kota Kinabalu City Tour,cultural_theme_tours,116.21,0.01125969657804844
211,12944488,KL Tower Admission Ticket and Transfer from Kuala Lumpur Hotel,recommended_experiences,131.87,0.011212508094135782
109,11995296,Koh Lipe Island Exploration Tour from Langkawi,water_sports,824.21,0.011010646246287182
35,11456226,Half Day Batu Caves Tour,cultural_theme_tours,51.51,0.010811405980878177
397,16741582,Discover The Forbidden City Tour,luxury_special_occasions,226.66,0.010800919651119808
81,11764281,Fun Boat Snorkeling and Island Visit from Kota Kinabalu,water_sports,249.94,0.010787811738921847
264,13382683,Historical Malacca Tour from Kuala Lumpur,cultural_theme_tours,329.68,0.01061216571546917
118,12463722,Batu Caves and Malaysian Crafts Tour from Kuala Lumpur,cultural_theme_tours,42.86,0.010609544133029579
73,11484653,Mari Mari Cultural Village Traditional Living,recommended_experiences,267.87,0.010533518242281405
299,14120841,Full Day Heritage Tour of Johore Bahru with Lunch,walking_biking_tours,603.52,0.010449627604214456
224,12990313,Colonial Penang Museum Admission Ticket,sightseeing_tickets_passes,29.26,0.010315926899795253
171,12471778,"Petronas Twin Towers Skybridge, KL Tower, and Kuala Lumpur City Tour",private_custom_tours,494.53,0.010302818987597292
562,19059190,Langkawi Island Tour to Geopark,day_trips_excursions,721.19,0.010064254985594403
82,11764314,Half-Day George Town History Private Tour,tours_sightseeing,257.57,0.00997774276508786
417,16873125,History Walk Around George Town,walking_biking_tours,103.03,0.009914824786537648
2,11449648,Kinabalu Park and Poring Hot Spring with Lunch from Kota Kinabalu,food_wine_nightlife,326.47,0.00986763630262499
235,13136015,Langkawi Jet Ski Experience,water_sports,222.54,0.009799475159195593
521,17688390,2 days 1 night Batang Ai Iban Longhouse with Semenggoh Wildlife Centre,sightseeing_tickets_passes,957.99,0.009775880917239263
387,15884203,A Taste of Sarawak: Kuching Food by Foot,cruises_sailing_water_tours,131.87,0.009775880917239263
454,17400276,Local Village and Farms (Kampung) Tour with Electric Bicycle - Langkawi Ecoride,walking_biking_tours,206.05,0.009757529840162118
84,11764568,Private Tour: Bukit Tabur Hike with a Local from Kuala Lumpur,outdoor_activities,207.26,0.00968936869673272
410,16823284,Wetland Wildlife Cruise,outdoor_activities,267.13,0.009655288125018022
94,11854369,Private Half-Day Langkawi Island Hopping by Boat,private_custom_tours,107.15,0.009644801795259653
203,12939704,Mini Kuso Trick Art Gallery Admission Ticket,sightseeing_tickets_passes,26.37,0.009636937047940877
125,12464996,Fireflies and Kuala Selangor Tour Including Dinner,recommended_experiences,259.63,0.009597613311346995
120,12463724,Kuala Selangor Tour from Kuala Lumpur with Fireflies Boat Ride and Seafood Dinner,outdoor_activities,245.74,0.009398373045937988
520,17687774,Island Hopping 2 Days (Snorkelling),transfers_ground_transport,362.65,0.009047080999032635
197,12934918,Entopia by Penang Butterfly Farm Official Admission Ticket,family_friendly,59.44,0.008992027767801199
22,11449728,ESCAPE Theme Park with One-Way Transfer from Penang,theme_parks,242.11,0.008986784602922016
350,15186816,Private Ultimate Multicultural Food Tour for Families,walking_biking_tours,216.47,0.0089579471960865
490,17516622,Sepanggar island day tour by Mini-Disney Catamaran,cruises_sailing_water_tours,494.53,0.008887164470217512
253,13234736,Malaysia Cultural Show with Buffet Dinner,cultural_theme_tours,309.08,0.008871434975579958
467,17419599,Cooler Lumpur by Night Vespa Food Tour by Vespalicious,featured_tours_and_tickets,412.05,0.008826868074106892
353,15197802,Kuala Lumpur Heritage Trail (Private Guide),cultural_theme_tours,494.53,0.008708896864325242
0,11449623,LEGOLAND® Malaysia Admission with Transport from Singapore,family_friendly,280.42,0.008701032117006466
57,11474116,The Foundry Workshop Guided Tour at Royal Selangor Visitor Center,cultural_theme_tours,166.49,0.008674816292610545
136,12467422,3-Day Adventure in Tabin Wildlife Reserve,multiday_extended_tours,3039.28,0.008672194710170953
545,17988861,14 Attractions Full-Day Malacca Historical Tour,cultural_theme_tours,267.87,0.008666951545291767
552,18834229,Historical Melaka Tour with Lunch (SIC - Join In Tour),tours_sightseeing,157.63,0.008659086797972991
369,15615897,The Ultimate Private Layover Kuala Lumpur Tour,walking_biking_tours,460.57,0.008656465215533399
167,12471468,Malacca Day Trip from Kuala Lumpur,luxury_special_occasions,150.42,0.008640735720895847
223,12978979,Penang Island 4 Hours City Tour,luxury_special_occasions,115.39,0.008625006226258293
459,17401848,"Batu Caves,Waterfalls and Hot Springs Tour With Lunch",private_custom_tours,197.12,0.008530629258432974
116,12463719,"Kuala Lumpur Nature Tour: Orchid Garden, Butterfly Park and Bird Park",recommended_experiences,185.98,0.00850179185159746
368,15615896,The Best of Kuala Lumpur Tour with a Private Driver,cultural_theme_tours,455.97,0.008486062356959907
285,13969184,Penang City & Temple Tour With Penang Hill(Fast Lane),luxury_special_occasions,282.29,0.00842838754328888
488,17516435,Kota Kinabalu Muara Bay Fireflies Tour,luxury_special_occasions,177.21,0.008399550136453365
416,16862487,Make Nyonya Kuih in Melaka,food_wine_nightlife,123.63,0.008378577476936627
14,11449696,Kuala Lumpur International Airport Transfer: Airport (KLIA/KLIA2) to Hotel ,transfers_ground_transport,131.87,0.008326145828144784
339,15142299,Full Day Walk in Kinbalu Park and Poring Hot Spring and Canopy,featured_tours_and_tickets,246.87,0.008260606267154979
549,18474115,Aquaria KLCC Admission Ticket in Kuala Lumpur (E-Ticket),sightseeing_tickets_passes,39.15,0.008234390442759058
518,17686856,Half-Day Mari Mari Cultural Village Traditional Living from Kota Kinabalu,cultural_theme_tours,206.05,0.00820030987104436
268,13425693,Padas White-Water Rafting from Kota Kinabalu with Lunch ,water_sports,337.93,0.008168850881769253
37,11457512,Half-Day Jungle Trek from Langkawi,outdoor_activities,164.6,0.008163607716890068
336,15135878,Island Hopping,featured_tours_and_tickets,226.63,0.008150499804692107
352,15194055,"""Waterfall In The Rainforest"" Templer Park & Batu Caves",outdoor_activities,182.88,0.00812952714517537
439,17330146,Cameron Highland Day Tour Private,outdoor_activities,453.32,0.008119040815417
279,13812792,Hike & swim in rainforest waterfalls,walking_biking_tours,206.05,0.008119040815417
249,13203159,Ivory Shore - Pangkor Island,luxury_special_occasions,533.41,0.008061366001745974
567,19147318,KL & PUTRAJAYA Sightseeing ,transfers_ground_transport,185.45,0.008053501254427196
221,12965196,Day Trip from Port Klang Terminal to Kuala Lumpur City with Lunch,luxury_special_occasions,255.51,0.008029907012470867
513,17683153,Kuala Lumpur City Tour,cultural_theme_tours,247.1,0.007998448023195761
502,17575314,Explore Hidden Pinnacles at Bukit Takun + Batu Caves,outdoor_activities,247.26,0.00796174586904147
153,12470242,Kuala Selangor Firefly Boat Tour with Dinner and Transfer from Kuala Lumpur,luxury_special_occasions,206.05,0.007946016374403916
15,11449704,Langkawi Mangrove Forest and Eagle Watching with Lunch,cruises_sailing_water_tours,214.25,0.007932908462205956
442,17330151,Full Day 8 Hours Kuala Lumpur City Tour Private,shore_excursions,350.29,0.007864747318776559
318,15001474,Langkawi Half Day City Tour,luxury_special_occasions,66.51,0.0077651271860720555
366,15567328,Kuala Lumpur International Airport To Kuala Lumpur Hotel Transfer,transfers_ground_transport,123.63,0.007754640856313687
584,19708737,Private Transfer: Penang International Airport to or from Penang Hotel,transfers_ground_transport,123.63,0.007720560284598988
343,15149916,Pinang Peranakan Museum Admission Ticket,sightseeing_tickets_passes,32.6,0.007681236548005106
364,15546201,Kinabatangan River Wildlife Adventure and Stay at an Eco-lodge ,multiday_extended_tours,700.58,0.007605210657256932
254,13236073,Cruise Layover Tour from Port Klang,shore_excursions,309.08,0.007599967492377749
89,11812457,Private Tour: Discover the Magic of Kuala Lumpur by Night,walking_biking_tours,175.02,0.007597345909938156
88,11807021,Night Frogs Tour at Kubah National Park,outdoor_activities,346.17,0.0075632653382234575
