,att_id,att_name,att_cat,att_price,score
8,11449673,3-Days Tour from Sabah: Sandakan Wildlife Wonders in Sepilok/Selingan & Sukau,multiday_extended_tours,3114.9,0.12010505356535899
255,13271355,Full Day A'Famosa Theme Park Experience,theme_parks,206.05,0.11557308429882464
154,12470428,Private Half-Day Temples and Cultural Tour in Kuala Lumpur,private_custom_tours,144.22,0.11186463259576933
51,11470981,Langkawi Private Day Tour,outdoor_activities,947.84,0.11170989521919206
110,12061739,Baba Nyonya Heritage Museum Tour Tickets,sightseeing_tickets_passes,22.86,0.10979010268267404
85,11807013,Discover the Best Local Food Tour by Night in Kuala Lumpur,featured_tours_and_tickets,142.75,0.10789129148535294
86,11807014,Private Half-Day: The Ultimate Kuala Lumpur Food Tour,private_custom_tours,271.69,0.10698647123248584
303,14131916,Jungle Mountain Waterfall Trek,outdoor_activities,379.14,0.10268791936451721
237,13137213,Parasailing Sensation - Double Flyers,water_sports,221.51,0.09543886667198195
111,12074338,Local Market and Food Walking Tour in Penang,walking_biking_tours,173.08,0.09400164493699305
580,19441627,"Penang ""Old"" Street Food Tour (Breakfast-Brunch-Lunch) by Bicycle and Trishaw",walking_biking_tours,185.45,0.09202153105028389
103,11992275,12 Flights: Zipline Eco Adventure in Langkawi,featured_tours_and_tickets,473.86,0.09139995887657518
92,11812461,Private Half-Day Tour: The Best of Kuala Lumpur,private_custom_tours,202.62,0.09122948549560023
258,13315814,Private Tour: Ipoh Secrets Full Day Heritage Tour,private_custom_tours,379.97,0.08376799674369617
194,12928642,Aquaria KLCC Admission Ticket (E-Ticket),sightseeing_tickets_passes,61.57,0.0808830626041199
184,12880465,Segway Tour: Guided Eco Ride at Putrajaya 'City in the Garden',recommended_experiences,309.08,0.07893442072620611
26,11450590,Kota Kinabalu International Airport Plaza Premium Lounge,recommended_experiences,141.96,0.07621995996760482
60,11475887,Fireflies Tour in Cherating,featured_tours_and_tickets,63.87,0.07611505327162023
159,12471211,Langkawi Sunset Dinner Cruise,cruises_sailing_water_tours,342.58,0.07205254146961693
77,11485510,Half-Day Mari Mari Cultural Village from Kota Kinabalu,tours_sightseeing,133.57,0.0691912113366372
17,11449707,Langkawi Cable Car/Skycab @ Oriental Village ,private_custom_tours,248.25,0.0656060250013638
441,17330149,Half Day Kuala Lumpur Tour Private,food_wine_nightlife,144.24,0.06307777362813514
292,14019337,Tambunan Quad Biking & Village Day Tour,outdoor_activities,543.98,0.06133632247479092
43,11464582,Day Tour Rainforest Taman Negara Free Batu Caves ,recommended_experiences,741.79,0.06036855820433306
498,17552967,Twilight Langkawi Cruise (with dinner & shared transfers) ,water_sports,321.98,0.05976534470242167
312,14212947,Off The Rail Kuala Lumpur,day_trips_excursions,255.51,0.05809732823626666
555,18924565,Genting Highlands Shuttle Transfer,transfers_ground_transport,48.42,0.05567922889382183
195,12931692,KL Tower Mini Zoo Admission Ticket in Kuala Lumpur,sightseeing_tickets_passes,33.75,0.05277593608244827
354,15301914,Full Day Payar Island from Langkawi,shore_excursions,247.23,0.05110005161409442
543,17823853,Flyboard Experience - TRIO (3 x 30mins),water_sports,820.09,0.0493926951369452
517,17686855,Dinawan Island by Speedboat from Kota Kinabalu Including Lunch,cruises_sailing_water_tours,288.47,0.0490202763661999
229,13006600,Underwater World Langkawi Admission Ticket,sightseeing_tickets_passes,38.53,0.04848525221667849
524,17715628,Base on Group: Kuala Lumpur Airport Departure Transfer,transfers_ground_transport,100.97,0.04792662406056054
207,12943485,Escape Room: Malaysia's First Real Life Escape Game,tours_sightseeing,33.38,0.04695361445530345
391,16647439,Explore art galleries in Kuala Lumpur,cultural_theme_tours,91.44,0.04568686610128951
192,12921039,One-Way Ferry Ticket from Langkawi to Penang with Hotel Transfer,transfers_ground_transport,212.77,0.044831876529015095
47,11467596,Mangrove Forest Kayaking Tour from Langkawi,water_sports,284.35,0.04307468937127319
481,17460110,Orang Utan Island and Perak Tong Cave From Kuala Lumpur,luxury_special_occasions,459.99,0.041763355671465795
218,12962346,Pulau Ketam (Crab Island) Tour from Kuala Lumpur including Lunch,recommended_experiences,360.59,0.04081395007280525
74,11484800,Batu Caves and Kuala Lumpur Countryside Tour,cultural_theme_tours,61.82,0.040735270050816806
252,13221963,Kuala Lumpur Bird Park E-Ticket Admission,sightseeing_tickets_passes,62.85,0.04022384990789192
170,12471643,Private Guided Kuala Lumpur Day Trip With Skip-the-Line Petronas Twin Towers,private_custom_tours,367.19,0.039618013738580905
114,12463715,3-Night Cameron Highlands and Penang Tour from Kuala Lumpur,multiday_extended_tours,1877.97,0.038506002761144235
407,16823200,Aquaria KLCC Admission Ticket,sightseeing_tickets_passes,48.22,0.03712385704154725
236,13137212,Parasailing Sensation - Single Flyer,water_sports,271.99,0.03707140369355495
121,12463730,Penang Tour: Penang Hill and Kek Lok Si Temple,private_custom_tours,253.61,0.03630296214546782
162,12471375,Genting Highlands Day Trip from Kuala Lumpur with Skyway Cable Car Ride,featured_tours_and_tickets,103.01,0.0362819808062709
322,15005613,Private Discover Magical Islands Jet Ski,water_sports,1566.0,0.03619543278208361
400,16796099,Coach Service,day_trips_excursions,1236.32,0.035870222024531384
569,19149426,Cameron Highlands Day Tour from Kuala Lumpur (SIC - Join In Tour) ,day_trips_excursions,362.65,0.034912948423671986
486,17475880,"Scuba Try Dive - PADI Discover Scuba Diving DSD in Kota Kinabalu, Malaysia",water_sports,366.77,0.03486574041047892
327,15041375,Large XXL MPV Airport Transfer KLIA Klia2 to Kuala Lumpur City Center,transfers_ground_transport,254.51,0.0339923921664072
519,17687767,Island Hopping 3 Days (Snorkelling),transfers_ground_transport,527.5,0.03359374672166575
95,11856870,Tunku Abdul Rahman Marine Park PADI Discover Scuba Diving with Two Reef Dives,water_sports,391.5,0.03334197065130273
190,12917993,Kuala Lumpur Private City Highlights Tour,day_trips_excursions,267.87,0.03192048492071152
16,11449705,Langkawi Island Hopping Tour ,cruises_sailing_water_tours,171.19,0.03186540890531961
431,17018623,❤️Kuala Lumpur Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,383.26,0.030333771143944577
161,12471352,Private Full-Day Cameron Highlands Nature Tour from Kuala Lumpur,private_custom_tours,503.94,0.03026820445895421
5,11449658,Semonggoh Orangutan Rehabilitation Centre Tour from Kuching,sightseeing_tickets_passes,135.99,0.030249845787156903
427,16913150,A'Famosa Safari Wonderland in Melaka Admission Ticket,theme_parks,57.86,0.029525989584863226
483,17473378,Learn to Dive with a PADI Open Water Diver Course (3 Days) in Kota Kinabalu,water_sports,1314.62,0.02941846022147902
238,13147286,Penang Airport Transfer - Arrival,transfers_ground_transport,44.1,0.028794265380370703
152,12470149,Semenggoh Orangutan Centre from Kuching,family_friendly,193.69,0.0286342826689942
480,17460109,KLCC Lake of Symphony and The River Of Life Tour,private_custom_tours,94.9,0.027886822460103985
409,16823283,Semenggoh Wildlife Centre & Annah Rais Longhouse,cultural_theme_tours,184.23,0.027330816971385653
316,14861251,Happyyen's Self-Awareness in the Rain Forest Tour,day_trips_excursions,576.95,0.026900699517848826
148,12468919,Langkawi Wildlife Park Admission Ticket,family_friendly,36.26,0.0258490098906033
257,13296421,Private Day Trip to Melaka With a Local,local_experiences,640.2,0.025615592492037584
329,15073206,KL Tower Admission Ticket,sightseeing_tickets_passes,38.12,0.025363816421674564
104,11992399,Batu Caves & Firefly Cruise from Kuala Lumpur with Seafood Dinner,luxury_special_occasions,515.12,0.025140889692707308
539,17814291,Firefly River Cruise Ticket@Kota Tinggi Firefly Park,sightseeing_tickets_passes,25.76,0.024841905609151223
430,17018621,⭐Malacca Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,762.4,0.024750112250164706
474,17446952,"Guided Snorkeling Day Trip, Kota Kinabalu, Sabah, Malaysia",water_sports,247.26,0.024689790899973564
99,11990831,Fun Filled Kayaking Adventure in Kuching,water_sports,195.08,0.024052482721867174
404,16808119,Skip the Line: Encore Ticket Melaka (mykad Holders),sightseeing_tickets_passes,149.36,0.02378234797970685
542,17823852,Flyboard Experience - SINGLE (30mins flight) + GoPro Videos + Photos,water_sports,535.74,0.023173889142996222
485,17474672,Cameron Highland Sightseeing Tour From Ipoh,private_custom_tours,309.04,0.022961453083627424
340,15142434,3-Day Borneo Cave and Pinnacles Adventure with Waterfall Hunting in Orou Sapulot,multiday_extended_tours,2618.3,0.022754262359057857
28,11450593,Kuala Lumpur International Airport Plaza Premium Lounge,transfers_ground_transport,156.19,0.02260739298467943
9,11449677,Kuala Lumpur City Highlights Tour,tours_sightseeing,54.97,0.02257592097588405
123,12464504,Skip the Line: Kuala Lumpur Petronas Twin Towers Admission Ticket with Delivery,tours_sightseeing,123.63,0.021975330141372266
553,18911008,2D1N Mount Kinabalu Climbing,outdoor_activities,2555.06,0.02193861279777766
210,12944458,Kuala Lumpur Airport Transfer to Your Hotel,transfers_ground_transport,50.69,0.021553080690034285
36,11457511,Afternoon Birdwatching Tour in Langkawi,outdoor_activities,255.12,0.02143506065705162
425,16912824,Mount Kinabalu Climb 2D1N Package,multiday_extended_tours,2431.43,0.021267209943476275
574,19349533,2d1n Mount Kinabalu Via Ferrata - Walk The Torq,outdoor_activities,2967.16,0.021115095234298616
305,14170363,Langkawi Return Airport Transfers (Airport-Hotel-Airport),transfers_ground_transport,65.94,0.021099359229900926
375,15767002,The Gravityz- World's Highest Rope Course Challenge,sightseeing_tickets_passes,177.21,0.02100756587091441
506,17591028,AG Island Transporters ,transfers_ground_transport,741.79,0.02083184715514022
307,14179978,Traditional Malaysian Cooking Class including Wet Market & Authentic Breakfast,food_wine_nightlife,593.43,0.019989970919863875
331,15125777,Private Fireflies Tour: Kuala Selangor Day Trip including riverside dinner,shore_excursions,455.89,0.019869328219481595
535,17774913,New Malaysian Kitchen Cooking Class & Garden Tour,food_wine_nightlife,432.71,0.019772289525695846
468,17428082,Batu Caves Half Day Tour,luxury_special_occasions,41.21,0.019764421523497003
29,11450599,Penang International Airport Plaza Premium Lounge,recommended_experiences,141.96,0.019336926737359792
132,12466332,Private Half-Day Kuala Lumpur City Exploration Tour,cultural_theme_tours,111.27,0.019037942653803708
346,15153881,Museum of Illusions Kuala Lumpur,family_friendly,44.54,0.018696995891853786
188,12909595,Segway Tour: Guided Eco Ride at KL Lake Gardens including Islamic Arts Museum,cultural_theme_tours,243.14,0.01866027854825918
69,11482502,Batik Bag Painting Workshop by myBatik,featured_tours_and_tickets,119.49,0.018552749184874973
383,15854281,"Labuk Bay Proboscis, Sepilok Orang Utan & Sun Bear + Sandakan City Tour + Lunch",sightseeing_tickets_passes,479.07,0.01748794622063137
61,11476706,3-Day PADI Open Water Diver Course in Kota Kinabalu,water_sports,1236.32,0.01684539270772575
456,17400460,"Private Tour: Batu Caves,Hot Spring, Monkey & Fireflies Tour with Dinner",walking_biking_tours,329.68,0.01647821927177968
572,19278814,Airport transfer,private_custom_tours,104.67,0.015523568338319898
200,12939215,Farm in the City Admission Ticket,family_friendly,61.32,0.015455378985929916
164,12471461,Private Half-Day Batu Caves and Cutural Tour in Kuala Lumpur,private_custom_tours,144.24,0.01516164023717306
414,16861870,THE TOP Komtar Penang Admission Ticket with Rainbow Skywalk,sightseeing_tickets_passes,66.23,0.014267310653904419
45,11466049,Kuala Lumpur Heritage Walk,walking_biking_tours,239.02,0.013525095779813433
342,15149912,Langkawi Sky Cab (Cable Car) Admission Ticket,sightseeing_tickets_passes,108.43,0.01335199973143886
370,15633618,"Bicycle Tour, City & Countryside",walking_biking_tours,267.87,0.012664860872739787
503,17576009,NEUTRA Body Massage Service Available ,spa_tours,100.59,0.012588803518150959
13,11449687,Historical Malacca Tour with Lunch from Kuala Lumpur,recommended_experiences,257.57,0.012533727502759048
473,17446473,So Hammam Rituals,spa_tours,395.62,0.012520614165760974
246,13198501,Yummy Yummy Street Food Tour - Kuala Lumpur By Night (Guided Tour & Transport) ,food_wine_nightlife,198.12,0.012494387491764826
267,13416183,Private VIP Tour in Kuala Lumpur with Local Guide,local_experiences,1004.05,0.012148195395015673
317,15000950,2D1N Private Sandakan Sightseeing Tour with Kinabatangan River Cruise,multiday_extended_tours,643.92,0.012074760707826461
492,17517281,Bike Food Tour,walking_biking_tours,247.26,0.01201443935763532
70,11482503,Batik Coloring Workshop by myBatik,walking_biking_tours,45.33,0.01187806065285535
3,11449649,Sandakan and Orang Utan Sanctuary from Kota Kinabalu,family_friendly,439.55,0.011712832606679621
62,11476707,Tunku Abdul Rahman Marine Park Snorkeling with Coral Flyer Zipline,water_sports,288.47,0.011626284582492333
491,17516625,Mantanani island & Kawa Fireflies Sunset tour by Power Catamaran,outdoor_activities,494.53,0.01140598052092469
321,15005612,Shared Discover Magical Islands Jet Ski,water_sports,1174.5,0.011384999181727772
1,11449646,Kota Kinabalu City Tour,cultural_theme_tours,116.21,0.011348281838133165
211,12944488,KL Tower Admission Ticket and Transfer from Kuala Lumpur Hotel,recommended_experiences,131.87,0.011301073824940099
109,11995296,Koh Lipe Island Exploration Tour from Langkawi,water_sports,824.21,0.011099128435169761
35,11456226,Half Day Batu Caves Tour,cultural_theme_tours,51.51,0.010897183045399423
81,11764281,Fun Boat Snorkeling and Island Visit from Kota Kinabalu,water_sports,249.94,0.010878824373602118
397,16741582,Discover The Forbidden City Tour,luxury_special_occasions,226.66,0.010878824373602118
264,13382683,Historical Malacca Tour from Kuala Lumpur,cultural_theme_tours,329.68,0.010689992320829855
118,12463722,Batu Caves and Malaysian Crafts Tour from Kuala Lumpur,cultural_theme_tours,42.86,0.010684746986030625
73,11484653,Mari Mari Cultural Village Traditional Living,recommended_experiences,267.87,0.010613934966241027
299,14120841,Full Day Heritage Tour of Johore Bahru with Lunch,walking_biking_tours,603.52,0.010527386942053739
224,12990313,Colonial Penang Museum Admission Ticket,sightseeing_tickets_passes,29.26,0.01039100823727377
171,12471778,"Petronas Twin Towers Skybridge, KL Tower, and Kuala Lumpur City Tour",private_custom_tours,494.53,0.010377894900275696
562,19059190,Langkawi Island Tour to Geopark,day_trips_excursions,721.19,0.010141854834310366
82,11764314,Half-Day George Town History Private Tour,tours_sightseeing,257.57,0.010057929477522692
417,16873125,History Walk Around George Town,walking_biking_tours,103.03,0.009994985459931938
2,11449648,Kinabalu Park and Poring Hot Spring with Lunch from Kota Kinabalu,food_wine_nightlife,326.47,0.009942532111939642
235,13136015,Langkawi Jet Ski Experience,water_sports,222.54,0.009871720092150043
521,17688390,2 days 1 night Batang Ai Iban Longhouse with Semenggoh Wildlife Centre,sightseeing_tickets_passes,957.99,0.009853361420352738
387,15884203,A Taste of Sarawak: Kuching Food by Foot,cruises_sailing_water_tours,131.87,0.00984811608555351
454,17400276,Local Village and Farms (Kampung) Tour with Electric Bicycle - Langkawi Ecoride,walking_biking_tours,206.05,0.00983762541595505
84,11764568,Private Tour: Bukit Tabur Hike with a Local from Kuala Lumpur,outdoor_activities,207.26,0.009764190728765837
410,16823284,Wetland Wildlife Cruise,outdoor_activities,267.13,0.00973271871997046
94,11854369,Private Half-Day Langkawi Island Hopping by Boat,private_custom_tours,107.15,0.009711737380773541
203,12939704,Mini Kuso Trick Art Gallery Admission Ticket,sightseeing_tickets_passes,26.37,0.009706492045974312
125,12464996,Fireflies and Kuala Selangor Tour Including Dinner,recommended_experiences,259.63,0.00967239736977932
120,12463724,Kuala Selangor Tour from Kuala Lumpur with Fireflies Boat Ride and Seafood Dinner,outdoor_activities,245.74,0.009470451980008981
520,17687774,Island Hopping 2 Days (Snorkelling),transfers_ground_transport,362.65,0.009116391881060986
197,12934918,Entopia by Penang Butterfly Farm Official Admission Ticket,family_friendly,59.44,0.009061315865669075
22,11449728,ESCAPE Theme Park with One-Way Transfer from Penang,theme_parks,242.11,0.00905344786347023
350,15186816,Private Ultimate Multicultural Food Tour for Families,walking_biking_tours,216.47,0.009024598522074469
490,17516622,Sepanggar island day tour by Mini-Disney Catamaran,cruises_sailing_water_tours,494.53,0.008956409169684484
253,13234736,Malaysia Cultural Show with Buffet Dinner,cultural_theme_tours,309.08,0.008940673165286794
467,17419599,Cooler Lumpur by Night Vespa Food Tour by Vespalicious,featured_tours_and_tickets,412.05,0.008893465152093728
353,15197802,Kuala Lumpur Heritage Trail (Private Guide),cultural_theme_tours,494.53,0.008778067786510678
0,11449623,LEGOLAND® Malaysia Admission with Transport from Singapore,family_friendly,280.42,0.008762331782112989
136,12467422,3-Day Adventure in Tabin Wildlife Reserve,multiday_extended_tours,3039.28,0.008738727775516457
57,11474116,The Foundry Workshop Guided Tour at Royal Selangor Visitor Center,cultural_theme_tours,166.49,0.008738727775516457
552,18834229,Historical Melaka Tour with Lunch (SIC - Join In Tour),tours_sightseeing,157.63,0.008733482440717227
545,17988861,14 Attractions Full-Day Malacca Historical Tour,cultural_theme_tours,267.87,0.008730859773317612
369,15615897,The Ultimate Private Layover Kuala Lumpur Tour,walking_biking_tours,460.57,0.008725614438518383
167,12471468,Malacca Day Trip from Kuala Lumpur,luxury_special_occasions,150.42,0.00870201043192185
223,12978979,Penang Island 4 Hours City Tour,luxury_special_occasions,115.39,0.008688897094923776
459,17401848,"Batu Caves,Waterfalls and Hot Springs Tour With Lunch",private_custom_tours,197.12,0.008594481068537644
116,12463719,"Kuala Lumpur Nature Tour: Orchid Garden, Butterfly Park and Bird Park",recommended_experiences,185.98,0.008570877061941111
368,15615896,The Best of Kuala Lumpur Tour with a Private Driver,cultural_theme_tours,455.97,0.008557763724943037
285,13969184,Penang City & Temple Tour With Penang Hill(Fast Lane),luxury_special_occasions,282.29,0.008492197039952666
488,17516435,Kota Kinabalu Muara Bay Fireflies Tour,luxury_special_occasions,177.21,0.008460725031157289
416,16862487,Make Nyonya Kuih in Melaka,food_wine_nightlife,123.63,0.008444989026759601
14,11449696,Kuala Lumpur International Airport Transfer: Airport (KLIA/KLIA2) to Hotel ,transfers_ground_transport,131.87,0.008392535678767306
339,15142299,Full Day Walk in Kinbalu Park and Poring Hot Spring and Canopy,featured_tours_and_tickets,246.87,0.008332214328576166
549,18474115,Aquaria KLCC Admission Ticket in Kuala Lumpur (E-Ticket),sightseeing_tickets_passes,39.15,0.008303364987180402
518,17686856,Half-Day Mari Mari Cultural Village Traditional Living from Kota Kinabalu,cultural_theme_tours,206.05,0.00826402497618618
268,13425693,Padas White-Water Rafting from Kota Kinabalu with Lunch ,water_sports,337.93,0.008229930299991188
37,11457512,Half-Day Jungle Trek from Langkawi,outdoor_activities,164.6,0.008227307632591574
336,15135878,Island Hopping,featured_tours_and_tickets,226.63,0.008211571628193885
352,15194055,"""Waterfall In The Rainforest"" Templer Park & Batu Caves",outdoor_activities,182.88,0.008195835623796197
279,13812792,Hike & swim in rainforest waterfalls,walking_biking_tours,206.05,0.008187967621597353
439,17330146,Cameron Highland Day Tour Private,outdoor_activities,453.32,0.008174854284599279
249,13203159,Ivory Shore - Pangkor Island,luxury_special_occasions,533.41,0.008127646271406212
567,19147318,KL & PUTRAJAYA Sightseeing ,transfers_ground_transport,185.45,0.008117155601807754
221,12965196,Day Trip from Port Klang Terminal to Kuala Lumpur City with Lunch,luxury_special_occasions,255.51,0.008098796930010449
513,17683153,Kuala Lumpur City Tour,cultural_theme_tours,247.1,0.008056834251616614
502,17575314,Explore Hidden Pinnacles at Bukit Takun + Batu Caves,outdoor_activities,247.26,0.008025362242821237
153,12470242,Kuala Selangor Firefly Boat Tour with Dinner and Transfer from Kuala Lumpur,luxury_special_occasions,206.05,0.008009626238423547
15,11449704,Langkawi Mangrove Forest and Eagle Watching with Lunch,cruises_sailing_water_tours,214.25,0.008001758236224702
442,17330151,Full Day 8 Hours Kuala Lumpur City Tour Private,shore_excursions,350.29,0.007928323549035488
318,15001474,Langkawi Half Day City Tour,luxury_special_occasions,66.51,0.007831284855249742
366,15567328,Kuala Lumpur International Airport To Kuala Lumpur Hotel Transfer,transfers_ground_transport,123.63,0.007818171518251668
584,19708737,Private Transfer: Penang International Airport to or from Penang Hotel,transfers_ground_transport,123.63,0.0077814541746570615
343,15149916,Pinang Peranakan Museum Admission Ticket,sightseeing_tickets_passes,32.6,0.00774211416366284
254,13236073,Cruise Layover Tour from Port Klang,shore_excursions,309.08,0.007660811474274781
89,11812457,Private Tour: Discover the Magic of Kuala Lumpur by Night,walking_biking_tours,175.02,0.007660811474274781
364,15546201,Kinabatangan River Wildlife Adventure and Stay at an Eco-lodge ,multiday_extended_tours,700.58,0.007660811474274781
88,11807021,Night Frogs Tour at Kubah National Park,outdoor_activities,346.17,0.007624094130680175
