,att_id,att_name,att_cat,att_price,score
292,14019337,Tambunan Quad Biking & Village Day Tour,outdoor_activities,543.98,0.061319282527676294
43,11464582,Day Tour Rainforest Taman Negara Free Batu Caves ,recommended_experiences,741.79,0.06035412016795923
498,17552967,Twilight Langkawi Cruise (with dinner & shared transfers) ,water_sports,321.98,0.05975089369313606
312,14212947,Off The Rail Kuala Lumpur,day_trips_excursions,255.51,0.05809070952547059
555,18924565,Genting Highlands Shuttle Transfer,transfers_ground_transport,48.42,0.05566469000716004
195,12931692,KL Tower Mini Zoo Admission Ticket in Kuala Lumpur,sightseeing_tickets_passes,33.75,0.052763957480401705
354,15301914,Full Day Payar Island from Langkawi,shore_excursions,247.23,0.051093282417521896
543,17823853,Flyboard Experience - TRIO (3 x 30mins),water_sports,820.09,0.04938064377378483
517,17686855,Dinawan Island by Speedboat from Kota Kinabalu Including Lunch,cruises_sailing_water_tours,288.47,0.04901608516508735
229,13006600,Underwater World Langkawi Admission Ticket,sightseeing_tickets_passes,38.53,0.04846793589013934
524,17715628,Base on Group: Kuala Lumpur Airport Departure Transfer,transfers_ground_transport,100.97,0.04791978661519135
207,12943485,Escape Room: Malaysia's First Real Life Escape Game,tours_sightseeing,33.38,0.04694675608406354
391,16647439,Explore art galleries in Kuala Lumpur,cultural_theme_tours,91.44,0.045679980486934904
192,12921039,One-Way Ferry Ticket from Langkawi to Penang with Hotel Transfer,transfers_ground_transport,212.77,0.044822349803164574
47,11467596,Mangrove Forest Kayaking Tour from Langkawi,water_sports,284.35,0.04307037030237383
481,17460110,Orang Utan Island and Perak Tong Cave From Kuala Lumpur,luxury_special_occasions,459.99,0.041743272057762876
218,12962346,Pulau Ketam (Crab Island) Tour from Kuala Lumpur including Lunch,recommended_experiences,360.59,0.04080695965988518
74,11484800,Batu Caves and Kuala Lumpur Countryside Tour,cultural_theme_tours,61.82,0.04073090066958139
252,13221963,Kuala Lumpur Bird Park E-Ticket Admission,sightseeing_tickets_passes,62.85,0.040222092251687075
170,12471643,Private Guided Kuala Lumpur Day Trip With Skip-the-Line Petronas Twin Towers,private_custom_tours,367.19,0.03961099760545317
114,12463715,3-Night Cameron Highlands and Penang Tour from Kuala Lumpur,multiday_extended_tours,1877.97,0.03849371726512853
407,16823200,Aquaria KLCC Admission Ticket,sightseeing_tickets_passes,48.22,0.037116787268249574
236,13137212,Parasailing Sensation - Single Flyer,water_sports,271.99,0.037061710068374415
121,12463730,Penang Tour: Penang Hill and Kek Lok Si Temple,private_custom_tours,253.61,0.03629062927012219
162,12471375,Genting Highlands Day Trip from Kuala Lumpur with Skyway Cable Car Ride,featured_tours_and_tickets,103.01,0.03628013837490787
322,15005613,Private Discover Magical Islands Jet Ski,water_sports,1566.0,0.03619358848938978
400,16796099,Coach Service,day_trips_excursions,1236.32,0.035863125290138825
569,19149426,Cameron Highlands Day Tour from Kuala Lumpur (SIC - Join In Tour) ,day_trips_excursions,362.65,0.03490845382563608
486,17475880,"Scuba Try Dive - PADI Discover Scuba Diving DSD in Kota Kinabalu, Malaysia",water_sports,366.77,0.03485862207336808
327,15041375,Large XXL MPV Airport Transfer KLIA Klia2 to Kuala Lumpur City Center,transfers_ground_transport,254.51,0.0339826323229727
519,17687767,Island Hopping 3 Days (Snorkelling),transfers_ground_transport,527.5,0.033583978304828704
95,11856870,Tunku Abdul Rahman Marine Park PADI Discover Scuba Diving with Two Reef Dives,water_sports,391.5,0.03333744226729228
190,12917993,Kuala Lumpur Private City Highlights Tour,day_trips_excursions,267.87,0.031913303241948895
16,11449705,Langkawi Island Hopping Tour ,cruises_sailing_water_tours,171.19,0.031855603318270156
431,17018623,❤️Kuala Lumpur Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,383.26,0.030326555340783618
161,12471352,Private Full-Day Cameron Highlands Nature Tour from Kuala Lumpur,private_custom_tours,503.94,0.03026885541710488
5,11449658,Semonggoh Orangutan Rehabilitation Centre Tour from Kuching,sightseeing_tickets_passes,135.99,0.03025049635047983
427,16913150,A'Famosa Safari Wonderland in Melaka Admission Ticket,theme_parks,57.86,0.02951351096167414
483,17473378,Learn to Dive with a PADI Open Water Diver Course (3 Days) in Kota Kinabalu,water_sports,1314.62,0.029411224733334556
238,13147286,Penang Airport Transfer - Arrival,transfers_ground_transport,44.1,0.028787016468082762
152,12470149,Semenggoh Orangutan Centre from Kuching,family_friendly,193.69,0.028627030316064447
480,17460109,KLCC Lake of Symphony and The River Of Life Tour,private_custom_tours,94.9,0.02787955403204444
409,16823283,Semenggoh Wildlife Centre & Annah Rais Longhouse,cultural_theme_tours,184.23,0.027326159309489277
316,14861251,Happyyen's Self-Awareness in the Rain Forest Tour,day_trips_excursions,576.95,0.026901278053309486
148,12468919,Langkawi Wildlife Park Admission Ticket,family_friendly,36.26,0.025839074912860003
257,13296421,Private Day Trip to Melaka With a Local,local_experiences,640.2,0.025608275218145054
329,15073206,KL Tower Admission Ticket,sightseeing_tickets_passes,38.12,0.025351248285394316
104,11992399,Batu Caves & Firefly Cruise from Kuala Lumpur with Seafood Dinner,luxury_special_occasions,515.12,0.0251283167620901
539,17814291,Firefly River Cruise Ticket@Kota Tinggi Firefly Park,sightseeing_tickets_passes,25.76,0.024837194419892836
430,17018621,⭐Malacca Instagram Tour: Most Famous Spots (Private & All-Inclusive),private_custom_tours,762.4,0.024745399086767574
474,17446952,"Guided Snorkeling Day Trip, Kota Kinabalu, Sabah, Malaysia",water_sports,247.26,0.024687699163088835
99,11990831,Fun Filled Kayaking Adventure in Kuching,water_sports,195.08,0.024047754555015566
404,16808119,Skip the Line: Encore Ticket Melaka (mykad Holders),sightseeing_tickets_passes,149.36,0.023774991279443353
542,17823852,Flyboard Experience - SINGLE (30mins flight) + GoPro Videos + Photos,water_sports,535.74,0.023163896633209453
485,17474672,Cameron Highland Sightseeing Tour From Ipoh,private_custom_tours,309.04,0.022954078728923136
340,15142434,3-Day Borneo Cave and Pinnacles Adventure with Waterfall Hunting in Orou Sapulot,multiday_extended_tours,2618.3,0.022746883548440396
28,11450593,Kuala Lumpur International Airport Plaza Premium Lounge,transfers_ground_transport,156.19,0.022602633739243556
9,11449677,Kuala Lumpur City Highlights Tour,tours_sightseeing,54.97,0.02256591560599345
123,12464504,Skip the Line: Kuala Lumpur Petronas Twin Towers Admission Ticket with Delivery,tours_sightseeing,123.63,0.021967934578777444
553,18911008,2D1N Mount Kinabalu Climbing,outdoor_activities,2555.06,0.021941707340741655
210,12944458,Kuala Lumpur Airport Transfer to Your Hotel,transfers_ground_transport,50.69,0.02154829877020481
36,11457511,Afternoon Birdwatching Tour in Langkawi,outdoor_activities,255.12,0.021432898922847336
425,16912824,Mount Kinabalu Climb 2D1N Package,multiday_extended_tours,2431.43,0.021254553704203965
574,19349533,2d1n Mount Kinabalu Via Ferrata - Walk The Torq,outdoor_activities,2967.16,0.021107681171203544
305,14170363,Langkawi Return Airport Transfers (Airport-Hotel-Airport),transfers_ground_transport,65.94,0.02108932210457849
375,15767002,The Gravityz- World's Highest Rope Course Challenge,sightseeing_tickets_passes,177.21,0.020997526771453227
506,17591028,AG Island Transporters ,transfers_ground_transport,741.79,0.020819181552809856
307,14179978,Traditional Malaysian Cooking Class including Wet Market & Authentic Breakfast,food_wine_nightlife,593.43,0.019979909935664585
331,15125777,Private Fireflies Tour: Kuala Selangor Day Trip including riverside dinner,shore_excursions,455.89,0.019854019193092796
535,17774913,New Malaysian Kitchen Cooking Class & Garden Tour,food_wine_nightlife,432.71,0.01976746930757469
468,17428082,Batu Caves Half Day Tour,luxury_special_occasions,41.21,0.019754355688556793
29,11450599,Penang International Airport Plaza Premium Lounge,recommended_experiences,141.96,0.019332097156180582
132,12466332,Private Half-Day Kuala Lumpur City Exploration Tour,cultural_theme_tours,111.27,0.019030483918769
346,15153881,Museum of Illusions Kuala Lumpur,family_friendly,44.54,0.01870002071951805
188,12909595,Segway Tour: Guided Eco Ride at KL Lake Gardens including Islamic Arts Museum,cultural_theme_tours,243.14,0.01864756624344647
69,11482502,Batik Bag Painting Workshop by myBatik,featured_tours_and_tickets,119.49,0.018550525462714046
383,15854281,"Labuk Bay Proboscis, Sepilok Orang Utan & Sun Bear + Sandakan City Tour + Lunch",sightseeing_tickets_passes,479.07,0.01747783142705025
61,11476706,3-Day PADI Open Water Diver Course in Kota Kinabalu,water_sports,1236.32,0.01684050954278056
456,17400460,"Private Tour: Batu Caves,Hot Spring, Monkey & Fireflies Tour with Dinner",walking_biking_tours,329.68,0.016470705486475924
572,19278814,Airport transfer,private_custom_tours,104.67,0.015523902193383916
200,12939215,Farm in the City Admission Ticket,family_friendly,61.32,0.015450465926883705
164,12471461,Private Half-Day Batu Caves and Cutural Tour in Kuala Lumpur,private_custom_tours,144.24,0.015148852689472126
414,16861870,THE TOP Komtar Penang Admission Ticket with Rainbow Skywalk,sightseeing_tickets_passes,66.23,0.014259749320058853
45,11466049,Kuala Lumpur Heritage Walk,walking_biking_tours,239.02,0.013514895759842428
342,15149912,Langkawi Sky Cab (Cable Car) Admission Ticket,sightseeing_tickets_passes,108.43,0.013336550541199057
370,15633618,"Bicycle Tour, City & Countryside",walking_biking_tours,267.87,0.012659887799875685
503,17576009,NEUTRA Body Massage Service Available ,spa_tours,100.59,0.012589074257179051
13,11449687,Historical Malacca Tour with Lunch from Kuala Lumpur,recommended_experiences,257.57,0.012528751609696735
473,17446473,So Hammam Rituals,spa_tours,395.62,0.012505147095464523
246,13198501,Yummy Yummy Street Food Tour - Kuala Lumpur By Night (Guided Tour & Transport) ,food_wine_nightlife,198.12,0.012478919857428734
267,13416183,Private VIP Tour in Kuala Lumpur with Local Guide,local_experiences,1004.05,0.012137965762963469
317,15000950,2D1N Private Sandakan Sightseeing Tour with Kinabatangan River Cruise,multiday_extended_tours,643.92,0.012069774944070416
492,17517281,Bike Food Tour,walking_biking_tours,247.26,0.01200682957278452
70,11482503,Batik Coloring Workshop by myBatik,walking_biking_tours,45.33,0.011867825211194834
3,11449649,Sandakan and Orang Utan Sanctuary from Kota Kinabalu,family_friendly,439.55,0.01170259361156936
62,11476707,Tunku Abdul Rahman Marine Park Snorkeling with Coral Flyer Zipline,water_sports,288.47,0.011613421002247675
491,17516625,Mantanani island & Kawa Fireflies Sunset tour by Power Catamaran,outdoor_activities,494.53,0.011387866755139883
321,15005612,Shared Discover Magical Islands Jet Ski,water_sports,1174.5,0.011374753136121988
1,11449646,Kota Kinabalu City Tour,cultural_theme_tours,116.21,0.01134590317428262
211,12944488,KL Tower Admission Ticket and Transfer from Kuala Lumpur Hotel,recommended_experiences,131.87,0.01129344869821104
109,11995296,Koh Lipe Island Exploration Tour from Langkawi,water_sports,824.21,0.01109412168913904
35,11456226,Half Day Batu Caves Tour,cultural_theme_tours,51.51,0.010894794680067037
81,11764281,Fun Boat Snorkeling and Island Visit from Kota Kinabalu,water_sports,249.94,0.010873812889638405
397,16741582,Discover The Forbidden City Tour,luxury_special_occasions,226.66,0.010873812889638405
264,13382683,Historical Malacca Tour from Kuala Lumpur,cultural_theme_tours,329.68,0.01068497677578072
118,12463722,Batu Caves and Malaysian Crafts Tour from Kuala Lumpur,cultural_theme_tours,42.86,0.010677108604369982
73,11484653,Mari Mari Cultural Village Traditional Living,recommended_experiences,267.87,0.010614163233084088
299,14120841,Full Day Heritage Tour of Johore Bahru with Lunch,walking_biking_tours,603.52,0.010519745176155245
224,12990313,Colonial Penang Museum Admission Ticket,sightseeing_tickets_passes,29.26,0.010388608985976296
171,12471778,"Petronas Twin Towers Skybridge, KL Tower, and Kuala Lumpur City Tour",private_custom_tours,494.53,0.010370249919351242
562,19059190,Langkawi Island Tour to Geopark,day_trips_excursions,721.19,0.010131582053225558
82,11764314,Half-Day George Town History Private Tour,tours_sightseeing,257.57,0.01004765489151103
417,16873125,History Walk Around George Town,walking_biking_tours,103.03,0.009984709520225135
2,11449648,Kinabalu Park and Poring Hot Spring with Lunch from Kota Kinabalu,food_wine_nightlife,326.47,0.009937500491760714
235,13136015,Langkawi Jet Ski Experience,water_sports,222.54,0.009861441501456923
387,15884203,A Taste of Sarawak: Kuching Food by Foot,cruises_sailing_water_tours,131.87,0.009850950606242607
521,17688390,2 days 1 night Batang Ai Iban Longhouse with Semenggoh Wildlife Centre,sightseeing_tickets_passes,957.99,0.009840459711028291
454,17400276,Local Village and Farms (Kampung) Tour with Electric Bicycle - Langkawi Ecoride,walking_biking_tours,206.05,0.009829968815813975
84,11764568,Private Tour: Bukit Tabur Hike with a Local from Kuala Lumpur,outdoor_activities,207.26,0.009761777996920922
410,16823284,Wetland Wildlife Cruise,outdoor_activities,267.13,0.009722437139867238
94,11854369,Private Half-Day Langkawi Island Hopping by Boat,private_custom_tours,107.15,0.009706700797045765
203,12939704,Mini Kuso Trick Art Gallery Admission Ticket,sightseeing_tickets_passes,26.37,0.009704078073242185
125,12464996,Fireflies and Kuala Selangor Tour Including Dinner,recommended_experiences,259.63,0.0096647372161885
120,12463724,Kuala Selangor Tour from Kuala Lumpur with Fireflies Boat Ride and Seafood Dinner,outdoor_activities,245.74,0.009468032930920078
520,17687774,Island Hopping 2 Days (Snorkelling),transfers_ground_transport,362.65,0.009113965217436917
197,12934918,Entopia by Penang Butterfly Farm Official Admission Ticket,family_friendly,59.44,0.009058888017561759
22,11449728,ESCAPE Theme Park with One-Way Transfer from Penang,theme_parks,242.11,0.009040528950936705
350,15186816,Private Ultimate Multicultural Food Tour for Families,walking_biking_tours,216.47,0.009022169884311653
490,17516622,Sepanggar island day tour by Mini-Disney Catamaran,cruises_sailing_water_tours,494.53,0.008948733617811441
253,13234736,Malaysia Cultural Show with Buffet Dinner,cultural_theme_tours,309.08,0.008935619998793547
467,17419599,Cooler Lumpur by Night Vespa Food Tour by Vespalicious,featured_tours_and_tickets,412.05,0.008891033694132704
353,15197802,Kuala Lumpur Heritage Trail (Private Guide),cultural_theme_tours,494.53,0.008773011122971651
0,11449623,LEGOLAND® Malaysia Admission with Transport from Singapore,family_friendly,280.42,0.008762520227757335
57,11474116,The Foundry Workshop Guided Tour at Royal Selangor Visitor Center,cultural_theme_tours,166.49,0.008736292989721546
136,12467422,3-Day Adventure in Tabin Wildlife Reserve,multiday_extended_tours,3039.28,0.008733670265917967
545,17988861,14 Attractions Full-Day Malacca Historical Tour,cultural_theme_tours,267.87,0.00872580209450723
552,18834229,Historical Melaka Tour with Lunch (SIC - Join In Tour),tours_sightseeing,157.63,0.008723179370703651
369,15615897,The Ultimate Private Layover Kuala Lumpur Tour,walking_biking_tours,460.57,0.008720556646900073
167,12471468,Malacca Day Trip from Kuala Lumpur,luxury_special_occasions,150.42,0.008702197580275019
223,12978979,Penang Island 4 Hours City Tour,luxury_special_occasions,115.39,0.008678593066042808
459,17401848,"Batu Caves,Waterfalls and Hot Springs Tour With Lunch",private_custom_tours,197.12,0.008594665904328282
116,12463719,"Kuala Lumpur Nature Tour: Orchid Garden, Butterfly Park and Bird Park",recommended_experiences,185.98,0.008565815942488912
368,15615896,The Best of Kuala Lumpur Tour with a Private Driver,cultural_theme_tours,455.97,0.008547456875863859
285,13969184,Penang City & Temple Tour With Penang Hill(Fast Lane),luxury_special_occasions,282.29,0.008484511504577965
488,17516435,Kota Kinabalu Muara Bay Fireflies Tour,luxury_special_occasions,177.21,0.008455661542738595
416,16862487,Make Nyonya Kuih in Melaka,food_wine_nightlife,123.63,0.008437302476113543
14,11449696,Kuala Lumpur International Airport Transfer: Airport (KLIA/KLIA2) to Hotel ,transfers_ground_transport,131.87,0.008387470723845544
339,15142299,Full Day Walk in Kinbalu Park and Poring Hot Spring and Canopy,featured_tours_and_tickets,246.87,0.008321902628756069
549,18474115,Aquaria KLCC Admission Ticket in Kuala Lumpur (E-Ticket),sightseeing_tickets_passes,39.15,0.00829042994311312
518,17686856,Half-Day Mari Mari Cultural Village Traditional Living from Kota Kinabalu,cultural_theme_tours,206.05,0.008261579981273753
268,13425693,Padas White-Water Rafting from Kota Kinabalu with Lunch ,water_sports,337.93,0.008227484571827226
37,11457512,Half-Day Jungle Trek from Langkawi,outdoor_activities,164.6,0.008222239124220068
336,15135878,Island Hopping,featured_tours_and_tickets,226.63,0.008206502781398594
352,15194055,"""Waterfall In The Rainforest"" Templer Park & Batu Caves",outdoor_activities,182.88,0.00819076643857712
279,13812792,Hike & swim in rainforest waterfalls,walking_biking_tours,206.05,0.008182898267166384
439,17330146,Cameron Highland Day Tour Private,outdoor_activities,453.32,0.008172407371952068
249,13203159,Ivory Shore - Pangkor Island,luxury_special_occasions,533.41,0.008117330172076909
567,19147318,KL & PUTRAJAYA Sightseeing ,transfers_ground_transport,185.45,0.008109462000666172
221,12965196,Day Trip from Port Klang Terminal to Kuala Lumpur City with Lunch,luxury_special_occasions,255.51,0.00808848021023754
513,17683153,Kuala Lumpur City Tour,cultural_theme_tours,247.1,0.008051762076987434
502,17575314,Explore Hidden Pinnacles at Bukit Takun + Batu Caves,outdoor_activities,247.26,0.008015043943737329
153,12470242,Kuala Selangor Firefly Boat Tour with Dinner and Transfer from Kuala Lumpur,luxury_special_occasions,206.05,0.008007175772326592
15,11449704,Langkawi Mangrove Forest and Eagle Watching with Lunch,cruises_sailing_water_tours,214.25,0.007991439429505118
442,17330151,Full Day 8 Hours Kuala Lumpur City Tour Private,shore_excursions,350.29,0.007920625886808487
318,15001474,Langkawi Half Day City Tour,luxury_special_occasions,66.51,0.007826207829879644
366,15567328,Kuala Lumpur International Airport To Kuala Lumpur Hotel Transfer,transfers_ground_transport,123.63,0.007805226039451012
584,19708737,Private Transfer: Penang International Airport to or from Penang Hotel,transfers_ground_transport,123.63,0.0077711306300044854
343,15149916,Pinang Peranakan Museum Admission Ticket,sightseeing_tickets_passes,32.6,0.007737035220557959
89,11812457,Private Tour: Discover the Magic of Kuala Lumpur by Night,walking_biking_tours,175.02,0.007653108058843431
254,13236073,Cruise Layover Tour from Port Klang,shore_excursions,309.08,0.007650485335039852
364,15546201,Kinabatangan River Wildlife Adventure and Stay at an Eco-lodge ,multiday_extended_tours,700.58,0.007650485335039852
334,15135777,Proboscis Monkey and Fireflies River Cruise,outdoor_activities,185.45,0.007616389925593325
